,date,open,close,high,low,volume,volume_value,amplitude,volatility_ratio,volatility_price,change_rate
0,2019-05-06,0.122,0.104,0.142,0.104,184843,17287144.0,0.0,0.0,0.0,0.11
1,2019-05-07,0.108,0.126,0.131,0.108,203258,19239358.0,22.12,21.15,0.022,0.12
2,2019-05-08,0.12,0.127,0.138,0.113,219403,20946175.0,19.84,0.79,0.001,0.13
3,2019-05-09,0.119,0.108,0.125,0.101,222401,20504939.0,18.9,-14.96,-0.019,0.13
4,2019-05-10,0.114,0.134,0.138,0.113,290585,27679929.0,23.15,24.07,0.026,0.18
5,2019-05-13,0.133,0.136,0.141,0.121,248063,24124112.0,14.93,1.49,0.002,0.15
6,2019-05-14,0.125,0.132,0.14,0.125,148898,14413965.0,11.03,-2.94,-0.004,0.09
7,2019-05-15,0.136,0.16,0.162,0.136,1168682,117712978.0,19.7,21.21,0.028,0.71
8,2019-05-16,0.157,0.166,0.17,0.151,498980,51065839.0,11.88,3.75,0.006,0.3
9,2019-05-17,0.164,0.15,0.169,0.146,407515,41297833.0,13.86,-9.64,-0.016,0.25
10,2019-05-20,0.15,0.138,0.15,0.127,292635,28386201.0,15.33,-8.0,-0.012,0.18
11,2019-05-21,0.139,0.146,0.151,0.128,278966,27517499.0,16.67,5.8,0.008,0.17
12,2019-05-22,0.145,0.14,0.147,0.135,330625,32345621.0,8.22,-4.11,-0.006,0.2
13,2019-05-23,0.135,0.123,0.139,0.12,293914,28015361.0,13.57,-12.14,-0.017,0.18
14,2019-05-24,0.121,0.129,0.135,0.121,199727,19161075.0,11.38,4.88,0.006,0.12
15,2019-05-27,0.127,0.133,0.134,0.119,320208,30533972.0,11.63,3.1,0.004,0.19
16,2019-05-28,0.132,0.133,0.141,0.128,266245,25791681.0,9.77,0.0,0.0,0.16
17,2019-05-29,0.132,0.139,0.144,0.13,201843,19726573.0,10.53,4.51,0.006,0.12
18,2019-05-30,0.139,0.136,0.141,0.128,233045,22416566.0,9.35,-2.16,-0.003,0.14
19,2019-05-31,0.136,0.13,0.136,0.127,177043,17002263.0,6.62,-4.41,-0.006,0.11
20,2019-06-03,0.132,0.125,0.135,0.123,310763,29603076.0,9.23,-3.85,-0.005,0.19
21,2019-06-04,0.125,0.112,0.126,0.11,285966,26514981.0,12.8,-10.4,-0.013,0.17
22,2019-06-05,0.116,0.113,0.119,0.111,141510,13135558.0,7.14,0.89,0.001,0.09
23,2019-06-06,0.118,0.108,0.118,0.106,158160,14548330.0,10.62,-4.42,-0.005,0.1
24,2019-06-10,0.108,0.117,0.12,0.101,208043,19231338.0,17.59,8.33,0.009,0.13
25,2019-06-11,0.117,0.141,0.144,0.117,402545,38998307.0,23.08,20.51,0.024,0.24
26,2019-06-12,0.138,0.135,0.141,0.132,158733,15391685.0,6.38,-4.26,-0.006,0.1
27,2019-06-13,0.135,0.133,0.136,0.126,145495,13983165.0,7.41,-1.48,-0.002,0.09
28,2019-06-14,0.13,0.128,0.14,0.126,159794,15424440.0,10.53,-3.76,-0.005,0.1
29,2019-06-17,0.126,0.125,0.131,0.12,142286,13543080.0,8.59,-2.34,-0.003,0.09
30,2019-06-18,0.126,0.125,0.128,0.119,101080,9552891.0,7.2,0.0,0.0,0.06
31,2019-06-19,0.14,0.132,0.143,0.131,199079,19347974.0,9.6,5.6,0.007,0.12
32,2019-06-20,0.132,0.152,0.155,0.13,359505,35770589.0,18.94,15.15,0.02,0.22
33,2019-06-21,0.152,0.157,0.16,0.148,247011,24827243.0,7.89,3.29,0.005,0.15
34,2019-06-24,0.155,0.164,0.172,0.152,385853,39672437.0,12.74,4.46,0.007,0.23
35,2019-06-25,0.161,0.164,0.168,0.152,243322,24835162.0,9.76,0.0,0.0,0.15
36,2019-06-26,0.158,0.164,0.165,0.158,158928,16266214.0,4.27,0.0,0.0,0.1
37,2019-06-27,0.163,0.182,0.187,0.163,503121,53149502.0,14.63,10.98,0.018,0.3
38,2019-06-28,0.179,0.182,0.187,0.175,283867,30101721.0,6.59,0.0,0.0,0.17
39,2019-07-01,0.195,0.209,0.21,0.191,261430,28888491.0,10.44,14.84,0.027,0.16
40,2019-07-02,0.204,0.209,0.213,0.201,232742,25891212.0,5.74,0.0,0.0,0.14
41,2019-07-03,0.207,0.198,0.219,0.191,328240,36403290.0,13.4,-5.26,-0.011,0.2
42,2019-07-04,0.192,0.19,0.199,0.182,222547,23940939.0,8.59,-4.04,-0.008,0.13
43,2019-07-05,0.189,0.203,0.207,0.188,246398,26948915.0,10.0,6.84,0.013,0.15
44,2019-07-08,0.2,0.192,0.201,0.184,248981,27035355.0,8.37,-5.42,-0.011,0.15
45,2019-07-09,0.19,0.196,0.207,0.19,215072,23558330.0,8.85,2.08,0.004,0.13
46,2019-07-10,0.196,0.198,0.203,0.195,130870,14356826.0,4.08,1.02,0.002,0.08
47,2019-07-11,0.2,0.192,0.204,0.19,212125,23158565.0,7.07,-3.03,-0.006,0.13
48,2019-07-12,0.19,0.199,0.201,0.19,187492,20510030.0,5.73,3.65,0.007,0.11
49,2019-07-15,0.195,0.195,0.196,0.18,200496,21590676.0,8.04,-2.01,-0.004,0.12
50,2019-07-16,0.194,0.188,0.197,0.186,176170,18988524.0,5.64,-3.59,-0.007,0.11
51,2019-07-17,0.187,0.187,0.191,0.183,130029,13948064.0,4.26,-0.53,-0.001,0.08
52,2019-07-18,0.182,0.178,0.187,0.177,184109,19590668.0,5.35,-4.81,-0.009,0.11
53,2019-07-19,0.18,0.183,0.187,0.178,127364,13581463.0,5.06,2.81,0.005,0.08
54,2019-07-22,0.184,0.18,0.185,0.176,200973,21281286.0,4.92,-1.64,-0.003,0.12
55,2019-07-23,0.18,0.174,0.18,0.165,186978,19507682.0,8.33,-3.33,-0.006,0.11
56,2019-07-24,0.172,0.173,0.178,0.171,205300,21530485.0,4.02,-0.57,-0.001,0.12
