,date,unit,accu,change_rate,accu_qfq
0,2023-06-29,4.3357,1.6372,,4.3357
1,2023-06-28,4.333,1.6362,,4.333051759100904
2,2023-06-27,4.3566,1.6451,,4.356621103102858
3,2023-06-26,4.3571,1.6453,,4.357150751282678
4,2023-06-21,4.3638,1.6478,,4.363771353530417
5,2023-06-20,4.3754,1.6522,,4.37542361348644
6,2023-06-19,4.3678,1.6493,,4.367743714879062
7,2023-06-16,4.3654,1.6484,,4.365360298069875
8,2023-06-15,4.3292,1.6348,,4.329344221842169
9,2023-06-14,4.3668,1.649,,4.366949242609333
10,2023-06-13,4.3958,1.6599,,4.39581506840948
11,2023-06-12,4.3788,1.6535,,4.378866326655265
12,2023-06-09,4.3734,1.6515,,4.373569844857073
13,2023-06-08,4.3416,1.6394,,4.3415261299780115
14,2023-06-07,4.3581,1.6457,,4.358210047642316
15,2023-06-06,4.3554,1.6447,,4.3555618067432205
16,2023-06-05,4.3293,1.6348,,4.329344221842169
17,2023-06-02,4.3759,1.6524,,4.375953261666259
18,2023-06-01,4.3577,1.6455,,4.357680399462497
19,2023-05-31,4.3614,1.6469,,4.361387936721232
20,2023-05-30,4.3048,1.6256,,4.304980405570486
21,2023-05-29,4.3125,1.6285,,4.312660304177864
22,2023-05-26,4.3195,1.6311,,4.3195457305155145
23,2023-05-25,4.3424,1.6397,,4.34232060224774
24,2023-05-24,4.3546,1.6444,,4.354767334473491
25,2023-05-23,4.3269,1.6339,,4.326960805032983
26,2023-05-22,4.3504,1.6428,,4.350530149034938
27,2023-05-19,4.3339,1.6365,,4.333846231370633
28,2023-05-18,4.3512,1.6431,,4.351324621304666
29,2023-05-17,4.3577,1.6455,,4.357680399462497
30,2023-05-16,4.3751,1.6521,,4.37515878939653
31,2023-05-15,4.3865,1.6564,,4.386546225262644
32,2023-05-12,4.3699,1.6501,,4.369862307598338
33,2023-05-11,4.3937,1.6591,,4.393696475690203
34,2023-05-10,4.3912,1.6582,,4.391313058881016
35,2023-05-09,4.3771,1.6529,,4.377277382115808
36,2023-05-08,4.3689,1.6498,,4.369067835328609
37,2023-05-05,4.4138,1.6667,,4.413823106523333
38,2023-05-04,4.3932,1.6589,,4.393166827510384
39,2023-04-28,4.302,1.6245,,4.30206734058148
40,2023-04-27,4.3345,1.6368,,4.334640703640361
41,2023-04-26,4.3269,1.6339,,4.326960805032983
42,2023-04-25,4.3221,1.6321,,4.3221939714146105
43,2023-04-24,4.2856,1.6183,,4.285648247007085
44,2023-04-21,4.2935,1.6213,,4.293592969704373
45,2023-04-20,4.31,1.6275,,4.310012063278768
46,2023-04-19,4.304,1.6252,,4.303921109210847
47,2023-04-18,4.3057,1.6259,,4.305774877840214
48,2023-04-17,4.3226,1.6323,,4.32272361959443
49,2023-04-14,4.3607,1.6467,,4.360858288541412
50,2023-04-13,4.3462,1.6412,,4.346292963596384
51,2023-04-12,4.3412,1.6393,,4.341261305888102
52,2023-04-11,4.3107,1.6278,,4.3108065355484975
53,2023-04-10,4.2927,1.621,,4.292798497434644
54,2023-04-07,4.3274,1.6341,,4.3274904532128025
55,2023-04-06,4.3351,1.637,,4.335170351820181
56,2023-04-04,4.2655,1.6107,,4.265521616173956
57,2023-04-03,4.2273,1.5963,,4.227386947226973
58,2023-03-31,4.2775,1.6152,,4.2774387002198875
59,2023-03-30,4.2431,1.6023,,4.243276392621549
60,2023-03-29,4.2414,1.6016,,4.2414226239921815
61,2023-03-28,4.2298,1.5972,,4.229770364036159
62,2023-03-27,4.2436,1.6024,,4.243541216711459
63,2023-03-24,4.2673,1.6114,,4.267375384803323
64,2023-03-23,4.2534,1.6061,,4.253339708038114
65,2023-03-22,4.2141,1.5913,,4.214145742731493
66,2023-03-21,4.2842,1.6178,,4.284324126557537
67,2023-03-20,4.3599,1.6464,,4.360063816271683
68,2023-03-17,4.1977,1.5851,,4.197726649157097
69,2023-03-16,4.1772,1.5774,,4.1773351942340575
70,2023-03-15,4.141,1.5637,,4.141054293916443
71,2023-03-14,4.1452,1.5653,,4.145291479354996
72,2023-03-13,4.0915,1.545,,4.091532189103347
73,2023-03-10,4.0556,1.5314,,4.055516112875641
74,2023-03-09,4.0336,1.5231,,4.033535713413144
75,2023-03-08,4.0314,1.5223,,4.031417120693868
76,2023-03-07,4.0753,1.5389,,4.0753779196188615
77,2023-03-06,4.0801,1.5407,,4.080144753237234
78,2023-03-03,4.0411,1.526,,4.0412156120205225
79,2023-03-02,4.0226,1.519,,4.022677925726851
80,2023-03-01,4.027,1.5206,,4.026915111165404
81,2023-02-28,4.0072,1.5132,,4.007318128512094
82,2023-02-27,4.0105,1.5144,,4.0104960175910085
83,2023-02-24,4.0199,1.518,,4.020029684827755
84,2023-02-23,4.0084,1.5136,,4.008377424871733
85,2023-02-22,4.0202,1.5181,,4.020294508917664
86,2023-02-21,3.999,1.5101,,3.999108581724896
87,2023-02-20,4.012,1.515,,4.012084962130467
88,2023-02-17,3.9947,1.5085,,3.9948713962863422
89,2023-02-16,4.001,1.5108,,4.000962350354263
90,2023-02-15,4.0049,1.5123,,4.004934711702908
91,2023-02-14,4.0114,1.5148,,4.011555313950647
92,2023-02-13,4.0187,1.5175,,4.018705564378207
93,2023-02-10,4.0074,1.5132,,4.007318128512094
94,2023-02-09,4.0256,1.5201,,4.025590990715856
95,2023-02-08,4.0152,1.5162,,4.015262851209382
96,2023-02-07,4.0109,1.5146,,4.011025665770828
97,2023-02-06,4.021,1.5184,,4.021088981187393
98,2023-02-03,4.074,1.5384,,4.074053799169313
99,2023-02-02,4.1351,1.5615,,4.135228163938431
100,2023-02-01,4.0947,1.5462,,4.0947100781822625
101,2023-01-31,4.0626,1.5341,,4.062666363303201
102,2023-01-30,4.1045,1.5499,,4.104508569508917
103,2023-01-20,4.1027,1.5492,,4.1026548008795505
104,2023-01-19,4.0716,1.5375,,4.071670382360128
105,2023-01-18,4.0622,1.5339,,4.062136715123382
106,2023-01-17,4.0619,1.5338,,4.061871891033472
107,2023-01-16,4.0524,1.5302,,4.052338223796726
108,2023-01-13,4.0256,1.5201,,4.025590990715856
109,2023-01-12,4.025,1.5199,,4.025061342536037
110,2023-01-11,4.0311,1.5222,,4.031152296603958
111,2023-01-10,4.0227,1.519,,4.022677925726851
112,2023-01-09,4.0158,1.5164,,4.015792499389201
113,2023-01-06,3.9765,1.5016,,3.97659853408258
114,2023-01-05,4.0093,1.514,,4.009436721231371
115,2023-01-04,4.02,1.518,,4.020029684827755
116,2023-01-03,4.0047,1.5122,,4.004669887612998
117,2022-12-31,3.9876,1.5058,,3.9877211458587833
118,2022-12-30,3.9877,1.5058,,3.9877211458587833
119,2022-12-29,3.9558,1.4938,,3.955942255069631
120,2022-12-28,3.9732,1.5003,,3.973155820913755
121,2022-12-27,3.9634,1.4966,,3.9633573295870996
122,2022-12-26,3.959,1.495,,3.9591201441485464
123,2022-12-23,3.9735,1.5004,,3.9734206450036647
124,2022-12-22,3.9828,1.504,,3.9829543122404103
125,2022-12-21,3.9831,1.5041,,3.98321913633032
126,2022-12-20,3.9426,1.4888,,3.9427010505741507
127,2022-12-19,3.9427,1.4888,,3.9427010505741507
128,2022-12-16,3.9224,1.4812,,3.9225744197410215
129,2022-12-15,3.9293,1.4838,,3.9294598460786707
130,2022-12-14,3.9739,1.5006,,3.9739502931834836
131,2022-12-13,3.9352,1.486,,3.935285976056682
132,2022-12-12,3.9227,1.4813,,3.922839243830931
133,2022-12-09,3.9327,1.485,,3.9326377351575865
134,2022-12-08,3.9201,1.4803,,3.9201910029318348
135,2022-12-07,3.9103,1.4766,,3.9103925116051794
136,2022-12-06,3.9215,1.4808,,3.9215151233813828
137,2022-12-05,3.9469,1.4904,,3.9469382360127043
138,2022-12-02,3.9839,1.5044,,3.9840136086000486
139,2022-12-01,3.9596,1.4952,,3.959649792328366
140,2022-11-30,3.9431,1.489,,3.9432306987539705
141,2022-11-29,3.9521,1.4924,,3.9522347178108963
142,2022-11-28,3.9541,1.4931,,3.954088486440264
