,date,unit,accu,change_rate,accu_qfq
0,2022-09-21,1.471,1.491,-0.74,1.471
1,2022-09-20,1.482,1.502,0.34,1.481852448021462
2,2022-09-19,1.477,1.497,0.0,1.4769195171026157
3,2022-09-16,1.477,1.497,-2.25,1.4769195171026157
4,2022-09-15,1.511,1.531,-0.79,1.5104634473507712
5,2022-09-14,1.523,1.543,-0.85,1.5223024815560025
6,2022-09-13,1.536,1.556,0.26,1.5351281019450034
7,2022-09-09,1.532,1.552,1.39,1.5311817572099262
8,2022-09-08,1.511,1.531,-0.07,1.5104634473507712
9,2022-09-07,1.512,1.532,-0.13,1.5114500335345404
10,2022-09-06,1.514,1.534,0.87,1.5134232059020791
11,2022-09-05,1.501,1.521,-0.2,1.5005975855130782
12,2022-09-02,1.504,1.524,-0.66,1.5035573440643863
13,2022-09-01,1.514,1.534,-0.85,1.5134232059020791
14,2022-08-31,1.527,1.547,0.13,1.5262488262910796
15,2022-08-30,1.525,1.545,-0.26,1.5242756539235411
16,2022-08-29,1.529,1.549,-0.46,1.5282219986586183
17,2022-08-26,1.536,1.556,-0.13,1.5351281019450034
18,2022-08-25,1.538,1.558,0.92,1.5371012743125418
19,2022-08-24,1.524,1.544,-1.68,1.523289067739772
20,2022-08-23,1.55,1.57,-0.51,1.5489403085177733
21,2022-08-22,1.558,1.578,0.52,1.5568329979879276
22,2022-08-19,1.55,1.57,-0.77,1.5489403085177733
23,2022-08-18,1.562,1.582,-0.7,1.5607793427230048
24,2022-08-17,1.573,1.593,0.9,1.5716317907444668
25,2022-08-16,1.559,1.579,-0.19,1.5578195841716966
26,2022-08-15,1.562,1.582,-0.06,1.5607793427230048
27,2022-08-12,1.563,1.583,-0.19,1.5617659289067738
28,2022-08-11,1.566,1.586,1.82,1.5647256874580817
29,2022-08-10,1.538,1.558,-1.03,1.5371012743125418
30,2022-08-09,1.554,1.574,0.19,1.5528866532528505
31,2022-08-08,1.551,1.571,-0.39,1.5499268947015425
32,2022-08-05,1.557,1.577,1.24,1.5558464118041582
33,2022-08-04,1.538,1.558,0.46,1.5371012743125418
34,2022-08-03,1.531,1.551,-1.1,1.5301951710261568
35,2022-08-02,1.548,1.568,-1.4,1.5469671361502346
36,2022-08-01,1.57,1.59,0.58,1.5686720321931589
37,2022-07-29,1.561,1.581,-1.2,1.5597927565392353
38,2022-07-28,1.58,1.6,-0.06,1.5785378940308519
39,2022-07-27,1.581,1.601,-0.38,1.5795244802146209
40,2022-07-26,1.587,1.607,0.83,1.5854439973172367
41,2022-07-25,1.574,1.594,-0.38,1.572618376928236
42,2022-07-22,1.58,1.6,0.0,1.5785378940308519
43,2022-07-21,1.58,1.6,-0.88,1.5785378940308519
44,2022-07-20,1.594,1.614,0.38,1.5923501006036218
45,2022-07-19,1.588,1.608,-0.44,1.586430583501006
46,2022-07-18,1.595,1.615,0.76,1.5933366867873908
47,2022-07-15,1.583,1.603,-1.06,1.5814976525821596
48,2022-07-14,1.6,1.62,0.19,1.5982696177062374
49,2022-07-13,1.597,1.617,0.19,1.5953098591549295
50,2022-07-12,1.594,1.614,-0.81,1.5923501006036218
51,2022-07-11,1.607,1.627,-1.71,1.6051757209926223
52,2022-07-08,1.635,1.655,-0.85,1.6328001341381622
53,2022-07-07,1.649,1.669,0.61,1.6466123407109323
54,2022-07-06,1.639,1.659,-1.32,1.6367464788732393
55,2022-07-05,1.661,1.681,-0.24,1.6584513749161636
56,2022-07-04,1.665,1.685,0.67,1.6623977196512407
57,2022-07-01,1.654,1.674,-0.6,1.6515452716297785
58,2022-06-30,1.664,1.684,1.28,1.6614111334674713
59,2022-06-29,1.643,1.663,-1.68,1.6406928236083165
60,2022-06-28,1.671,1.691,1.09,1.6683172367538563
61,2022-06-27,1.653,1.673,1.35,1.6505586854460093
62,2022-06-24,1.631,1.651,0.93,1.628853789403085
63,2022-06-23,1.616,1.636,2.02,1.6140549966465458
64,2022-06-22,1.584,1.604,-1.12,1.5824842387659288
65,2022-06-21,1.602,1.622,0.06,1.6002427900737761
66,2022-06-20,1.601,1.621,0.06,1.5992562038900067
67,2022-06-17,1.6,1.62,0.95,1.5982696177062374
68,2022-06-16,1.585,1.605,-0.5,1.583470824949698
69,2022-06-15,1.593,1.613,0.95,1.5913635144198524
70,2022-06-14,1.578,1.598,0.7,1.5765647216633132
71,2022-06-13,1.567,1.587,-1.26,1.565712273641851
72,2022-06-10,1.587,1.607,1.02,1.5854439973172367
73,2022-06-09,1.571,1.591,-1.07,1.569658618376928
74,2022-06-08,1.588,1.608,1.02,1.586430583501006
75,2022-06-07,1.572,1.592,0.32,1.5706452045606976
76,2022-06-06,1.567,1.587,2.22,1.565712273641851
