,date,unit,accu,change_rate,accu_qfq
34,2023-06-21,1.0598,1.0598,-3.99,1.0598
35,2023-06-20,1.1039,1.1039,-0.22,1.1039
36,2023-06-19,1.1063,1.1063,0.43,1.1063
37,2023-06-16,1.1016,1.1016,1.05,1.1016
38,2023-06-15,1.0902,1.0902,-0.57,1.0902
39,2023-06-14,1.0965,1.0965,-0.16,1.0965
40,2023-06-13,1.0983,1.0983,3.04,1.0983
41,2023-06-12,1.0659,1.0659,0.21,1.0659
42,2023-06-09,1.0637,1.0637,1.3,1.0637
43,2023-06-08,1.0501,1.0501,-1.94,1.0501
44,2023-06-07,1.0709,1.0709,0.25,1.0709
45,2023-06-06,1.0682,1.0682,-2.94,1.0682
46,2023-06-05,1.1005,1.1005,0.16,1.1005
47,2023-06-02,1.0987,1.0987,-0.18,1.0987
48,2023-06-01,1.1007,1.1007,-0.24,1.1007
49,2023-05-31,1.1034,1.1034,0.77,1.1034
50,2023-05-30,1.095,1.095,0.24,1.095
51,2023-05-29,1.0924,1.0924,0.52,1.0924
52,2023-05-26,1.0867,1.0867,1.27,1.0867
53,2023-05-25,1.0731,1.0731,1.06,1.0731
54,2023-05-24,1.0618,1.0618,-0.08,1.0618
55,2023-05-23,1.0626,1.0626,-2.07,1.0626
56,2023-05-22,1.0851,1.0851,-0.87,1.0851
57,2023-05-19,1.0946,1.0946,1.72,1.0946
58,2023-05-18,1.0761,1.0761,0.04,1.0761
59,2023-05-17,1.0757,1.0757,0.91,1.0757
60,2023-05-16,1.066,1.066,1.07,1.066
61,2023-05-15,1.0547,1.0547,1.07,1.0547
62,2023-05-12,1.0435,1.0435,-1.09,1.0435
63,2023-05-11,1.055,1.055,0.55,1.055
64,2023-05-10,1.0492,1.0492,-1.12,1.0492
65,2023-05-09,1.0611,1.0611,-1.84,1.0611
66,2023-05-08,1.081,1.081,-0.08,1.081
67,2023-05-05,1.0819,1.0819,-0.65,1.0819
68,2023-05-04,1.089,1.089,-2.58,1.089
69,2023-04-28,1.1178,1.1178,1.18,1.1178
70,2023-04-27,1.1048,1.1048,0.08,1.1048
71,2023-04-26,1.1039,1.1039,-2.52,1.1039
72,2023-04-25,1.1324,1.1324,-2.6,1.1324
73,2023-04-24,1.1626,1.1626,-2.71,1.1626
74,2023-04-21,1.195,1.195,-5.63,1.195
75,2023-04-20,1.2663,1.2663,2.29,1.2663
76,2023-04-19,1.2379,1.2379,-0.27,1.2379
77,2023-04-18,1.2412,1.2412,-1.84,1.2412
78,2023-04-17,1.2645,1.2645,-0.64,1.2645
79,2023-04-14,1.2727,1.2727,4.77,1.2727
80,2023-04-13,1.2148,1.2148,-3.65,1.2148
81,2023-04-12,1.2608,1.2608,1.39,1.2608
82,2023-04-11,1.2435,1.2435,0.07,1.2435
83,2023-04-10,1.2426,1.2426,-3.17,1.2426
84,2023-04-07,1.2833,1.2833,0.99,1.2833
85,2023-04-06,1.2707,1.2707,4.13,1.2707
86,2023-04-04,1.2203,1.2203,1.36,1.2203
87,2023-04-03,1.2039,1.2039,5.26,1.2039
88,2023-03-31,1.1437,1.1437,0.78,1.1437
89,2023-03-30,1.1348,1.1348,1.42,1.1348
90,2023-03-29,1.1189,1.1189,3.37,1.1189
91,2023-03-28,1.0824,1.0824,-2.77,1.0824
92,2023-03-27,1.1132,1.1132,-1.9,1.1132
93,2023-03-24,1.1348,1.1348,-0.71,1.1348
94,2023-03-23,1.1429,1.1429,4.14,1.1429
95,2023-03-22,1.0975,1.0975,0.05,1.0975
96,2023-03-21,1.0969,1.0969,-0.21,1.0969
97,2023-03-20,1.0992,1.0992,2.17,1.0992
98,2023-03-17,1.0759,1.0759,1.37,1.0759
99,2023-03-16,1.0614,1.0614,-0.58,1.0614
100,2023-03-15,1.0676,1.0676,-0.21,1.0676
101,2023-03-14,1.0699,1.0699,3.09,1.0699
102,2023-03-13,1.0378,1.0378,0.08,1.0378
103,2023-03-10,1.037,1.037,-0.73,1.037
104,2023-03-09,1.0446,1.0446,0.94,1.0446
105,2023-03-08,1.0349,1.0349,0.67,1.0349
106,2023-03-07,1.028,1.028,-2.87,1.028
107,2023-03-06,1.0584,1.0584,0.33,1.0584
108,2023-03-03,1.0549,1.0549,2.44,1.0549
109,2023-03-02,1.0298,1.0298,-0.93,1.0298
110,2023-03-01,1.0395,1.0395,0.64,1.0395
111,2023-02-28,1.0329,1.0329,0.6,1.0329
112,2023-02-27,1.0267,1.0267,-1.72,1.0267
113,2023-02-24,1.0447,1.0447,-0.41,1.0447
114,2023-02-23,1.049,1.049,-0.17,1.049
115,2023-02-22,1.0508,1.0508,-0.44,1.0508
116,2023-02-21,1.0554,1.0554,-0.44,1.0554
117,2023-02-20,1.0601,1.0601,1.35,1.0601
118,2023-02-17,1.046,1.046,-3.18,1.046
119,2023-02-16,1.0804,1.0804,-2.71,1.0804
120,2023-02-15,1.1105,1.1105,0.95,1.1105
121,2023-02-14,1.1,1.1,-0.21,1.1
122,2023-02-13,1.1023,1.1023,0.08,1.1023
123,2023-02-10,1.1014,1.1014,-0.62,1.1014
124,2023-02-09,1.1083,1.1083,4.08,1.1083
125,2023-02-08,1.0649,1.0649,-1.0,1.0649
126,2023-02-07,1.0757,1.0757,-0.59,1.0757
127,2023-02-06,1.0821,1.0821,-1.36,1.0821
128,2023-02-03,1.097,1.097,-0.06,1.097
129,2023-02-02,1.0977,1.0977,1.46,1.0977
130,2023-02-01,1.0819,1.0819,1.75,1.0819
131,2023-01-31,1.0633,1.0633,-2.78,1.0633
132,2023-01-30,1.0937,1.0937,0.05,1.0937
133,2023-01-20,1.0932,1.0932,0.34,1.0932
134,2023-01-19,1.0895,1.0895,2.12,1.0895
135,2023-01-18,1.0669,1.0669,-0.22,1.0669
136,2023-01-17,1.0693,1.0693,2.24,1.0693
137,2023-01-16,1.0459,1.0459,3.25,1.0459
138,2023-01-13,1.013,1.013,0.1,1.013
139,2023-01-12,1.012,1.012,-0.36,1.012
140,2023-01-11,1.0157,1.0157,-1.09,1.0157
141,2023-01-10,1.0269,1.0269,1.03,1.0269
142,2023-01-09,1.0164,1.0164,0.51,1.0164
143,2023-01-06,1.0112,1.0112,-0.21,1.0112
144,2023-01-05,1.0133,1.0133,0.81,1.0133
145,2023-01-04,1.0052,1.0052,-0.58,1.0052
146,2023-01-03,1.0111,1.0111,1.28,1.0111
147,2022-12-31,0.9983,0.9983,,0.9983
148,2022-12-30,0.9983,0.9983,-0.79,0.9983
149,2022-12-29,1.0062,1.0062,-0.04,1.0062
150,2022-12-28,1.0066,1.0066,-1.29,1.0066
151,2022-12-27,1.0198,1.0198,1.49,1.0198
152,2022-12-26,1.0048,1.0048,2.54,1.0048
153,2022-12-23,0.9799,0.9799,-1.87,0.9799
154,2022-12-22,0.9986,0.9986,-1.65,0.9986
155,2022-12-21,1.0154,1.0154,-1.42,1.0154
156,2022-12-20,1.03,1.03,0.01,1.03
157,2022-12-19,1.0299,1.0299,-2.54,1.0299
158,2022-12-16,1.0567,1.0567,-1.8,1.0567
159,2022-12-15,1.0761,1.0761,1.42,1.0761
160,2022-12-14,1.061,1.061,-0.34,1.061
161,2022-12-13,1.0646,1.0646,-1.54,1.0646
162,2022-12-12,1.0813,1.0813,1.88,1.0813
163,2022-12-09,1.0613,1.0613,1.13,1.0613
164,2022-12-08,1.0494,1.0494,-1.25,1.0494
165,2022-12-07,1.0627,1.0627,-0.9,1.0627
166,2022-12-06,1.0724,1.0724,1.78,1.0724
167,2022-12-05,1.0536,1.0536,0.56,1.0536
168,2022-12-02,1.0477,1.0477,-0.82,1.0477
169,2022-12-01,1.0564,1.0564,1.38,1.0564
170,2022-11-30,1.042,1.042,-0.29,1.042
171,2022-11-29,1.045,1.045,1.38,1.045
172,2022-11-28,1.0308,1.0308,-1.53,1.0308
173,2022-11-25,1.0468,1.0468,-1.06,1.0468
174,2022-11-24,1.058,1.058,-0.93,1.058
175,2022-11-23,1.0679,1.0679,-0.25,1.0679
176,2022-11-22,1.0706,1.0706,-1.18,1.0706
177,2022-11-21,1.0834,1.0834,-0.92,1.0834
178,2022-11-18,1.0935,1.0935,-2.48,1.0935
179,2022-11-17,1.1213,1.1213,2.03,1.1213
180,2022-11-16,1.099,1.099,-1.42,1.099
181,2022-11-15,1.1148,1.1148,6.1,1.1148
182,2022-11-14,1.0507,1.0507,0.49,1.0507
183,2022-11-11,1.0456,1.0456,1.33,1.0456
184,2022-11-10,1.0319,1.0319,-2.42,1.0319
185,2022-11-09,1.0575,1.0575,-1.08,1.0575
186,2022-11-08,1.069,1.069,-1.31,1.069
187,2022-11-07,1.0832,1.0832,-0.81,1.0832
188,2022-11-04,1.092,1.092,1.89,1.092
189,2022-11-03,1.0717,1.0717,2.76,1.0717
190,2022-11-02,1.0429,1.0429,0.31,1.0429
191,2022-11-01,1.0397,1.0397,1.5,1.0397
192,2022-10-31,1.0243,1.0243,1.3,1.0243
193,2022-10-28,1.0112,1.0112,-1.85,1.0112
194,2022-10-27,1.0303,1.0303,0.25,1.0303
195,2022-10-26,1.0277,1.0277,3.2,1.0277
196,2022-10-25,0.9958,0.9958,-0.35,0.9958
197,2022-10-24,0.9993,0.9993,-0.32,0.9993
198,2022-10-21,1.0025,1.0025,-1.55,1.0025
199,2022-10-20,1.0183,1.0183,3.44,1.0183
200,2022-10-19,0.9844,0.9844,-0.96,0.9844
201,2022-10-18,0.9939,0.9939,-0.72,0.9939
202,2022-10-17,1.0011,1.0011,1.67,1.0011
203,2022-10-14,0.9847,0.9847,3.06,0.9847
204,2022-10-13,0.9555,0.9555,-0.71,0.9555
205,2022-10-12,0.9623,0.9623,3.43,0.9623
206,2022-10-11,0.9304,0.9304,-1.47,0.9304
207,2022-10-10,0.9443,0.9443,-6.0,0.9443
208,2022-09-30,1.0046,1.0046,-1.85,1.0046
209,2022-09-29,1.0235,1.0235,0.1,1.0235
210,2022-09-28,1.0225,1.0225,-2.65,1.0225
211,2022-09-27,1.0503,1.0503,1.89,1.0503
212,2022-09-26,1.0308,1.0308,0.16,1.0308
213,2022-09-23,1.0292,1.0292,-2.45,1.0292
214,2022-09-22,1.055,1.055,-0.7,1.055
215,2022-09-21,1.0624,1.0624,-2.02,1.0624
216,2022-09-20,1.0843,1.0843,-0.31,1.0843
217,2022-09-19,1.0877,1.0877,-1.72,1.0877
218,2022-09-16,1.1067,1.1067,-1.29,1.1067
219,2022-09-15,1.1212,1.1212,-3.32,1.1212
220,2022-09-14,1.1597,1.1597,-0.09,1.1597
221,2022-09-13,1.1607,1.1607,-0.13,1.1607
222,2022-09-09,1.1622,1.1622,-0.43,1.1622
223,2022-09-08,1.1672,1.1672,-0.77,1.1672
224,2022-09-07,1.1763,1.1763,2.09,1.1763
225,2022-09-06,1.1522,1.1522,1.26,1.1522
226,2022-09-05,1.1379,1.1379,-0.64,1.1379
227,2022-09-02,1.1452,1.1452,0.59,1.1452
228,2022-09-01,1.1385,1.1385,-1.15,1.1385
229,2022-08-31,1.1517,1.1517,-1.39,1.1517
230,2022-08-30,1.1679,1.1679,0.41,1.1679
231,2022-08-29,1.1631,1.1631,0.09,1.1631
232,2022-08-26,1.1621,1.1621,-1.61,1.1621
233,2022-08-25,1.1811,1.1811,-0.61,1.1811
234,2022-08-24,1.1884,1.1884,-4.13,1.1884
235,2022-08-23,1.2396,1.2396,-0.43,1.2396
236,2022-08-22,1.245,1.245,0.29,1.245
237,2022-08-19,1.2414,1.2414,-2.49,1.2414
238,2022-08-18,1.2731,1.2731,1.32,1.2731
239,2022-08-17,1.2565,1.2565,0.34,1.2565
240,2022-08-16,1.2522,1.2522,-0.99,1.2522
241,2022-08-15,1.2647,1.2647,0.46,1.2647
242,2022-08-12,1.2589,1.2589,-2.37,1.2589
243,2022-08-11,1.2894,1.2894,1.74,1.2894
244,2022-08-10,1.2674,1.2674,-1.22,1.2674
245,2022-08-09,1.283,1.283,0.95,1.283
246,2022-08-08,1.2709,1.2709,-0.81,1.2709
247,2022-08-05,1.2813,1.2813,5.33,1.2813
248,2022-08-04,1.2165,1.2165,1.71,1.2165
249,2022-08-03,1.1961,1.1961,3.3,1.1961
250,2022-08-02,1.1579,1.1579,-0.91,1.1579
251,2022-08-01,1.1685,1.1685,1.34,1.1685
252,2022-07-29,1.1531,1.1531,-3.0,1.1531
253,2022-07-28,1.1888,1.1888,1.66,1.1888
254,2022-07-27,1.1694,1.1694,-0.87,1.1694
255,2022-07-26,1.1797,1.1797,0.59,1.1797
256,2022-07-25,1.1728,1.1728,-1.72,1.1728
257,2022-07-22,1.1933,1.1933,-0.88,1.1933
258,2022-07-21,1.2039,1.2039,1.96,1.2039
259,2022-07-20,1.1808,1.1808,1.11,1.1808
260,2022-07-19,1.1678,1.1678,-0.87,1.1678
261,2022-07-18,1.178,1.178,-0.72,1.178
262,2022-07-15,1.1865,1.1865,-0.44,1.1865
263,2022-07-14,1.1917,1.1917,0.94,1.1917
264,2022-07-13,1.1806,1.1806,-1.33,1.1806
265,2022-07-12,1.1965,1.1965,-2.71,1.1965
266,2022-07-11,1.2298,1.2298,-3.17,1.2298
267,2022-07-08,1.27,1.27,0.57,1.27
268,2022-07-07,1.2628,1.2628,-0.45,1.2628
269,2022-07-06,1.2685,1.2685,1.31,1.2685
270,2022-07-05,1.2521,1.2521,0.4,1.2521
271,2022-07-04,1.2471,1.2471,-2.79,1.2471
272,2022-07-01,1.2829,1.2829,0.02,1.2829
273,2022-06-30,1.2827,1.2827,3.19,1.2827
274,2022-06-29,1.243,1.243,-1.84,1.243
275,2022-06-28,1.2663,1.2663,4.44,1.2663
276,2022-06-27,1.2125,1.2125,1.59,1.2125
277,2022-06-24,1.1935,1.1935,1.44,1.1935
278,2022-06-23,1.1765,1.1765,2.46,1.1765
279,2022-06-22,1.1483,1.1483,-3.0,1.1483
280,2022-06-21,1.1838,1.1838,-1.09,1.1838
281,2022-06-20,1.1969,1.1969,1.42,1.1969
282,2022-06-17,1.1801,1.1801,-0.31,1.1801
283,2022-06-16,1.1838,1.1838,1.67,1.1838
284,2022-06-15,1.1643,1.1643,0.91,1.1643
285,2022-06-14,1.1538,1.1538,-2.16,1.1538
286,2022-06-13,1.1793,1.1793,-1.33,1.1793
287,2022-06-10,1.1952,1.1952,1.84,1.1952
288,2022-06-09,1.1736,1.1736,-3.1,1.1736
289,2022-06-08,1.2112,1.2112,-0.21,1.2112
290,2022-06-07,1.2138,1.2138,-1.84,1.2138
291,2022-06-06,1.2366,1.2366,2.67,1.2366
292,2022-06-02,1.2045,1.2045,3.42,1.2045
293,2022-06-01,1.1647,1.1647,-0.32,1.1647
294,2022-05-31,1.1684,1.1684,1.9,1.1684
295,2022-05-30,1.1466,1.1466,1.26,1.1466
296,2022-05-27,1.1323,1.1323,-0.59,1.1323
297,2022-05-26,1.139,1.139,-0.77,1.139
298,2022-05-25,1.1478,1.1478,-0.16,1.1478
299,2022-05-24,1.1496,1.1496,-4.19,1.1496
300,2022-05-23,1.1999,1.1999,0.88,1.1999
301,2022-05-20,1.1894,1.1894,0.26,1.1894
302,2022-05-19,1.1863,1.1863,1.87,1.1863
303,2022-05-18,1.1645,1.1645,0.67,1.1645
304,2022-05-17,1.1568,1.1568,4.08,1.1568
305,2022-05-16,1.1115,1.1115,-1.46,1.1115
306,2022-05-13,1.128,1.128,-0.25,1.128
307,2022-05-12,1.1308,1.1308,0.6,1.1308
308,2022-05-11,1.124,1.124,3.79,1.124
309,2022-05-10,1.083,1.083,3.95,1.083
310,2022-05-09,1.0418,1.0418,-0.93,1.0418
311,2022-05-06,1.0516,1.0516,-3.07,1.0516
312,2022-05-05,1.0849,1.0849,0.44,1.0849
313,2022-04-29,1.0802,1.0802,3.56,1.0802
314,2022-04-28,1.0431,1.0431,-0.95,1.0431
315,2022-04-27,1.0531,1.0531,7.44,1.0531
316,2022-04-26,0.9802,0.9802,-2.8,0.9802
317,2022-04-25,1.0084,1.0084,-7.76,1.0084
318,2022-04-22,1.0932,1.0932,-2.47,1.0932
319,2022-04-21,1.1209,1.1209,-2.45,1.1209
320,2022-04-20,1.149,1.149,-1.56,1.149
321,2022-04-19,1.1672,1.1672,-2.27,1.1672
322,2022-04-18,1.1943,1.1943,3.86,1.1943
323,2022-04-15,1.1499,1.1499,-0.41,1.1499
324,2022-04-14,1.1546,1.1546,2.49,1.1546
325,2022-04-13,1.1265,1.1265,-2.48,1.1265
326,2022-04-12,1.1552,1.1552,1.39,1.1552
327,2022-04-11,1.1394,1.1394,-5.39,1.1394
328,2022-04-08,1.2043,1.2043,0.12,1.2043
329,2022-04-07,1.2028,1.2028,-2.17,1.2028
330,2022-04-06,1.2295,1.2295,-3.37,1.2295
331,2022-04-01,1.2724,1.2724,0.03,1.2724
332,2022-03-31,1.272,1.272,-2.92,1.272
333,2022-03-30,1.3102,1.3102,1.98,1.3102
334,2022-03-29,1.2847,1.2847,-2.04,1.2847
335,2022-03-28,1.3114,1.3114,-1.44,1.3114
336,2022-03-25,1.3305,1.3305,-1.14,1.3305
337,2022-03-24,1.3458,1.3458,-2.46,1.3458
338,2022-03-23,1.3797,1.3797,0.0,1.3797
339,2022-03-22,1.3797,1.3797,-1.85,1.3797
340,2022-03-21,1.4057,1.4057,1.08,1.4057
341,2022-03-18,1.3907,1.3907,-1.02,1.3907
342,2022-03-17,1.4051,1.4051,1.36,1.4051
343,2022-03-16,1.3862,1.3862,5.44,1.3862
344,2022-03-15,1.3147,1.3147,-3.37,1.3147
345,2022-03-14,1.3606,1.3606,-3.35,1.3606
346,2022-03-11,1.4077,1.4077,-0.04,1.4077
347,2022-03-10,1.4082,1.4082,1.21,1.4082
348,2022-03-09,1.3914,1.3914,0.89,1.3914
349,2022-03-08,1.3791,1.3791,-0.2,1.3791
350,2022-03-07,1.3819,1.3819,-3.95,1.3819
351,2022-03-04,1.4387,1.4387,0.77,1.4387
352,2022-03-03,1.4277,1.4277,-2.3,1.4277
353,2022-03-02,1.4613,1.4613,-1.54,1.4613
354,2022-03-01,1.4841,1.4841,0.22,1.4841
355,2022-02-28,1.4809,1.4809,0.52,1.4809
356,2022-02-25,1.4733,1.4733,1.12,1.4733
357,2022-02-24,1.457,1.457,-0.86,1.457
358,2022-02-23,1.4696,1.4696,5.65,1.4696
359,2022-02-22,1.391,1.391,0.61,1.391
360,2022-02-21,1.3825,1.3825,-0.08,1.3825
361,2022-02-18,1.3836,1.3836,-0.97,1.3836
362,2022-02-17,1.3972,1.3972,1.14,1.3972
363,2022-02-16,1.3814,1.3814,-0.58,1.3814
364,2022-02-15,1.3895,1.3895,3.83,1.3895
365,2022-02-14,1.3383,1.3383,-1.01,1.3383
366,2022-02-11,1.352,1.352,-1.89,1.352
367,2022-02-10,1.378,1.378,0.38,1.378
368,2022-02-09,1.3728,1.3728,0.76,1.3728
369,2022-02-08,1.3624,1.3624,-2.97,1.3624
370,2022-02-07,1.4041,1.4041,0.98,1.4041
371,2022-01-28,1.3905,1.3905,-1.83,1.3905
372,2022-01-27,1.4164,1.4164,-3.57,1.4164
373,2022-01-26,1.4688,1.4688,1.13,1.4688
374,2022-01-25,1.4524,1.4524,-2.35,1.4524
375,2022-01-24,1.4874,1.4874,1.79,1.4874
376,2022-01-21,1.4613,1.4613,-1.88,1.4613
377,2022-01-20,1.4893,1.4893,-0.89,1.4893
378,2022-01-19,1.5027,1.5027,-1.64,1.5027
379,2022-01-18,1.5277,1.5277,0.69,1.5277
380,2022-01-17,1.5172,1.5172,2.24,1.5172
381,2022-01-14,1.484,1.484,1.63,1.484
382,2022-01-13,1.4602,1.4602,-1.55,1.4602
383,2022-01-12,1.4832,1.4832,2.17,1.4832
384,2022-01-11,1.4517,1.4517,-1.94,1.4517
385,2022-01-10,1.4804,1.4804,-1.17,1.4804
386,2022-01-07,1.4979,1.4979,-1.56,1.4979
387,2022-01-06,1.5217,1.5217,-0.56,1.5217
388,2022-01-05,1.5302,1.5302,-4.61,1.5302
389,2022-01-04,1.6042,1.6042,-1.56,1.6042
390,2021-12-31,1.6297,1.6297,-0.21,1.6297
391,2021-12-30,1.6332,1.6332,2.7,1.6332
392,2021-12-29,1.5902,1.5902,-1.75,1.5902
393,2021-12-28,1.6185,1.6185,0.71,1.6185
394,2021-12-27,1.6071,1.6071,-0.82,1.6071
395,2021-12-24,1.6204,1.6204,-0.11,1.6204
396,2021-12-23,1.6222,1.6222,0.08,1.6222
397,2021-12-22,1.6209,1.6209,1.4,1.6209
398,2021-12-21,1.5985,1.5985,0.89,1.5985
399,2021-12-20,1.5844,1.5844,-1.74,1.5844
400,2021-12-17,1.6124,1.6124,-3.14,1.6124
401,2021-12-16,1.6647,1.6647,-0.26,1.6647
402,2021-12-15,1.6691,1.6691,-1.21,1.6691
403,2021-12-14,1.6895,1.6895,-0.02,1.6895
404,2021-12-13,1.6899,1.6899,0.52,1.6899
405,2021-12-10,1.6811,1.6811,-0.87,1.6811
406,2021-12-09,1.6958,1.6958,0.68,1.6958
407,2021-12-08,1.6843,1.6843,2.61,1.6843
408,2021-12-07,1.6415,1.6415,-2.08,1.6415
409,2021-12-06,1.6763,1.6763,-2.13,1.6763
410,2021-12-03,1.7127,1.7127,2.01,1.7127
411,2021-12-02,1.679,1.679,0.29,1.679
412,2021-12-01,1.6741,1.6741,-0.39,1.6741
413,2021-11-30,1.6806,1.6806,1.33,1.6806
414,2021-11-29,1.6585,1.6585,0.52,1.6585
415,2021-11-26,1.65,1.65,-2.14,1.65
416,2021-11-25,1.6861,1.6861,0.61,1.6861
417,2021-11-24,1.6758,1.6758,-0.85,1.6758
418,2021-11-23,1.6902,1.6902,-1.12,1.6902
419,2021-11-22,1.7093,1.7093,4.44,1.7093
420,2021-11-19,1.6366,1.6366,0.48,1.6366
421,2021-11-18,1.6288,1.6288,-1.18,1.6288
422,2021-11-17,1.6482,1.6482,0.37,1.6482
423,2021-11-16,1.6421,1.6421,-1.48,1.6421
424,2021-11-15,1.6668,1.6668,-2.04,1.6668
425,2021-11-12,1.7015,1.7015,-0.28,1.7015
426,2021-11-11,1.7063,1.7063,2.19,1.7063
427,2021-11-10,1.6697,1.6697,0.11,1.6697
428,2021-11-09,1.6678,1.6678,2.1,1.6678
429,2021-11-08,1.6335,1.6335,-1.39,1.6335
430,2021-11-05,1.6565,1.6565,0.13,1.6565
431,2021-11-04,1.6543,1.6543,1.59,1.6543
432,2021-11-03,1.6284,1.6284,-0.91,1.6284
433,2021-11-02,1.6434,1.6434,2.2,1.6434
434,2021-11-01,1.608,1.608,0.66,1.608
435,2021-10-29,1.5975,1.5975,2.34,1.5975
436,2021-10-28,1.561,1.561,-0.09,1.561
437,2021-10-27,1.5624,1.5624,-0.67,1.5624
438,2021-10-26,1.5729,1.5729,-0.03,1.5729
439,2021-10-25,1.5734,1.5734,1.06,1.5734
440,2021-10-22,1.5569,1.5569,2.48,1.5569
441,2021-10-21,1.5192,1.5192,-1.91,1.5192
442,2021-10-20,1.5488,1.5488,-0.15,1.5488
443,2021-10-19,1.5511,1.5511,0.34,1.5511
444,2021-10-18,1.5459,1.5459,-1.15,1.5459
445,2021-10-15,1.5639,1.5639,3.33,1.5639
446,2021-10-14,1.5135,1.5135,0.61,1.5135
447,2021-10-13,1.5043,1.5043,2.82,1.5043
448,2021-10-12,1.463,1.463,-3.18,1.463
449,2021-10-11,1.511,1.511,-0.8,1.511
450,2021-10-08,1.5232,1.5232,-0.44,1.5232
451,2021-09-30,1.53,1.53,0.79,1.53
452,2021-09-29,1.518,1.518,-2.52,1.518
453,2021-09-28,1.5572,1.5572,-0.03,1.5572
454,2021-09-27,1.5576,1.5576,-0.23,1.5576
455,2021-09-24,1.5612,1.5612,-0.58,1.5612
456,2021-09-23,1.5703,1.5703,1.87,1.5703
457,2021-09-22,1.5414,1.5414,1.1,1.5414
458,2021-09-17,1.5247,1.5247,0.55,1.5247
459,2021-09-16,1.5164,1.5164,-3.53,1.5164
460,2021-09-15,1.5719,1.5719,-0.43,1.5719
461,2021-09-14,1.5787,1.5787,0.37,1.5787
462,2021-09-13,1.5729,1.5729,-3.99,1.5729
463,2021-09-10,1.6383,1.6383,4.13,1.6383
464,2021-09-09,1.5733,1.5733,-0.5,1.5733
465,2021-09-08,1.5812,1.5812,-1.19,1.5812
466,2021-09-07,1.6002,1.6002,0.26,1.6002
467,2021-09-06,1.5961,1.5961,1.95,1.5961
468,2021-09-03,1.5656,1.5656,-0.74,1.5656
469,2021-09-02,1.5772,1.5772,-2.9,1.5772
470,2021-09-01,1.6243,1.6243,-1.13,1.6243
471,2021-08-31,1.6428,1.6428,-2.8,1.6428
472,2021-08-30,1.6902,1.6902,-0.8,1.6902
473,2021-08-27,1.7039,1.7039,1.04,1.7039
474,2021-08-26,1.6863,1.6863,-1.98,1.6863
475,2021-08-25,1.7204,1.7204,-0.44,1.7204
476,2021-08-24,1.728,1.728,1.67,1.728
477,2021-08-23,1.6996,1.6996,2.96,1.6996
478,2021-08-20,1.6507,1.6507,1.01,1.6507
479,2021-08-19,1.6342,1.6342,2.39,1.6342
480,2021-08-18,1.5961,1.5961,0.14,1.5961
481,2021-08-17,1.5938,1.5938,-4.2,1.5938
482,2021-08-16,1.6636,1.6636,0.66,1.6636
483,2021-08-13,1.6527,1.6527,-4.1,1.6527
484,2021-08-12,1.7233,1.7233,0.45,1.7233
485,2021-08-11,1.7156,1.7156,0.44,1.7156
486,2021-08-10,1.7081,1.7081,-0.59,1.7081
487,2021-08-09,1.7182,1.7182,-2.8,1.7182
488,2021-08-06,1.7677,1.7677,-0.78,1.7677
489,2021-08-05,1.7816,1.7816,-0.27,1.7816
490,2021-08-04,1.7864,1.7864,5.14,1.7864
491,2021-08-03,1.6991,1.6991,-5.71,1.6991
492,2021-08-02,1.8019,1.8019,-2.39,1.8019
493,2021-07-30,1.8461,1.8461,2.45,1.8461
