,date,unit,accu,change_rate,accu_qfq
0,2023-07-06,0.7662,2.2324,-1.07,0.7662
1,2023-07-05,0.7745,2.249,-1.8,0.771897419817237
2,2023-07-04,0.7887,2.2774,0.56,0.7816448127575703
3,2023-07-03,0.7843,2.2686,2.89,0.7786244938183121
4,2023-06-30,0.7623,2.2246,-0.47,0.7635228991220211
5,2023-06-29,0.7659,2.2318,-1.68,0.7659940691632322
6,2023-06-28,0.779,2.258,0.18,0.7749863823687511
7,2023-06-27,0.7776,2.2552,1.12,0.7740253717971688
8,2023-06-26,0.769,2.238,-2.52,0.7681220211431642
9,2023-06-21,0.7889,2.2778,-1.21,0.7817820999820819
10,2023-06-20,0.7986,2.2972,-1.35,0.7884405303709012
11,2023-06-19,0.8095,2.319,-2.4,0.7959226841067908
12,2023-06-16,0.8294,2.3588,0.9,0.8095827629457085
13,2023-06-15,0.822,2.344,1.77,0.8045031356387743
14,2023-06-14,0.8077,2.3154,2.57,0.7946870990861851
15,2023-06-13,0.7875,2.275,0.85,0.7808210894104998
16,2023-06-12,0.7809,2.2618,3.47,0.7762906110016126
17,2023-06-09,0.7547,2.2094,-0.37,0.7583059845905751
18,2023-06-08,0.7575,2.215,0.89,0.7602280057337393
19,2023-06-07,0.7508,2.2016,-1.56,0.7556288837125962
20,2023-06-06,0.7627,2.2254,-0.13,0.7637974735710445
21,2023-06-05,0.7637,2.2274,-2.05,0.7644839096936031
22,2023-06-02,0.7797,2.2594,2.26,0.7754668876545421
23,2023-06-01,0.7625,2.225,0.65,0.7636601863465328
24,2023-05-31,0.7576,2.2152,-2.11,0.7602966493459952
25,2023-05-30,0.7739,2.2478,-1.28,0.7714855581437017
26,2023-05-29,0.7839,2.2678,-0.72,0.7783499193692884
27,2023-05-26,0.7896,2.2792,-0.15,0.782262605267873
28,2023-05-25,0.7908,2.2816,-0.9,0.7830863286149434
29,2023-05-24,0.798,2.296,-1.55,0.7880286686973659
30,2023-05-23,0.8106,2.3212,-1.76,0.7966777638416054
31,2023-05-22,0.8251,2.3502,2.65,0.8066310876187063
32,2023-05-19,0.8038,2.3076,1.62,0.7920099982082063
33,2023-05-18,0.791,2.282,-0.53,0.7832236158394552
34,2023-05-17,0.7952,2.2904,-1.13,0.7861066475542017
35,2023-05-16,0.8043,2.3086,-1.14,0.7923532162694857
36,2023-05-15,0.8136,2.3272,1.12,0.7987370722092814
37,2023-05-12,0.8046,2.3092,-1.35,0.7925591471062533
38,2023-05-11,0.8156,2.3312,-0.49,0.8001099444543988
39,2023-05-10,0.8196,2.3392,-0.92,0.8028556889446334
40,2023-05-09,0.8272,2.3544,0.22,0.8080726034760795
41,2023-05-08,0.8254,2.3508,-1.54,0.8068370184554738
42,2023-05-05,0.8383,2.3766,1.06,0.8156920444364807
43,2023-05-04,0.8295,2.359,-1.14,0.8096514065579644
44,2023-04-28,0.8391,2.3782,0.67,0.8162411933345278
45,2023-04-27,0.8335,2.367,0.12,0.8123971510481991
46,2023-04-26,0.8325,2.365,0.14,0.8117107149256405
47,2023-04-25,0.8313,2.3626,1.56,0.81088699157857
48,2023-04-24,0.8185,2.337,-1.79,0.802100609209819
49,2023-04-21,0.8334,2.3668,-0.77,0.8123285074359433
50,2023-04-20,0.8399,2.3798,-1.39,0.8167903422325746
51,2023-04-19,0.8517,2.4034,-0.66,0.8248902884787671
52,2023-04-18,0.8574,2.4148,0.16,0.8288029743773516
