,date,unit,accu,change_rate,accu_qfq
0,2021-01-22,1.0003,1.0003,,1.0003
1,2021-01-28,0.9792,,,
2,2021-01-29,0.9601,0.9601,,0.9601
3,2021-02-03,0.9804,0.9804,,0.9804
4,2021-02-04,0.9677,0.9677,,0.9677
5,2021-02-05,0.9496,0.9496,,0.9496
6,2021-02-08,0.9625,0.9625,,0.9625
7,2021-02-09,0.9961,0.9961,,0.9961
8,2021-02-10,1.0148,1.0148,,1.0148
9,2021-02-18,1.0068,1.0068,,1.0068
10,2021-02-19,0.9882,0.9882,,0.9882
11,2021-02-22,0.9679,0.9679,,0.9679
12,2021-02-23,0.9624,0.9624,,0.9624
13,2021-02-24,0.919,0.919,,0.919
14,2021-02-25,0.9065,0.9065,,0.9065
15,2021-02-26,0.8905,0.8905,,0.8905
16,2021-03-01,0.9219,0.9219,,0.9219
17,2021-03-02,0.9196,0.9196,,0.9196
18,2021-03-03,0.9212,0.9212,,0.9212
19,2021-03-04,0.8612,0.8612,,0.8612
20,2021-03-05,0.8601,0.8601,,0.8601
21,2021-03-08,0.815,0.815,,0.815
22,2021-03-09,0.7948,0.7948,,0.7948
23,2021-03-10,0.8082,0.8082,,0.8082
24,2021-03-11,0.8363,0.8363,,0.8363
25,2021-03-12,0.8501,0.8501,,0.8501
26,2021-03-15,0.8168,0.8168,,0.8168
27,2021-03-16,0.8212,0.8212,,0.8212
28,2021-03-17,0.8344,0.8344,,0.8344
29,2021-03-18,0.8425,0.8425,,0.8425
30,2021-03-19,0.8163,0.8163,,0.8163
31,2021-03-22,0.8295,0.8295,,0.8295
32,2021-03-23,0.8057,0.8057,,0.8057
33,2021-03-24,0.787,0.787,,0.787
34,2021-03-25,0.7887,0.7887,,0.7887
35,2021-03-26,0.8265,0.8265,,0.8265
36,2021-03-29,0.8186,0.8186,,0.8186
37,2021-03-30,0.8361,0.8361,,0.8361
38,2021-03-31,0.8313,0.8313,,0.8313
39,2021-04-01,0.8433,0.8433,,0.8433
40,2021-04-02,0.8441,0.8441,,0.8441
41,2021-04-06,0.857,0.857,,0.857
42,2021-04-07,0.8437,0.8437,,0.8437
43,2021-04-08,0.8354,0.8354,,0.8354
44,2021-04-09,0.8209,0.8209,,0.8209
45,2021-04-12,0.7979,0.7979,,0.7979
46,2021-04-13,0.8005,0.8005,,0.8005
47,2021-04-14,0.8263,0.8263,,0.8263
48,2021-04-15,0.8279,0.8279,,0.8279
49,2021-04-16,0.8216,0.8216,,0.8216
50,2021-04-19,0.8624,0.8624,,0.8624
51,2021-04-20,0.8655,0.8655,,0.8655
52,2021-04-21,0.862,0.862,,0.862
53,2021-04-22,0.8653,0.8653,,0.8653
54,2021-04-23,0.8782,0.8782,,0.8782
55,2021-04-26,0.8668,0.8668,,0.8668
56,2021-04-27,0.8611,0.8611,,0.8611
57,2021-04-28,0.8808,0.8808,,0.8808
58,2021-04-29,0.8821,0.8821,,0.8821
59,2021-04-30,0.9045,0.9045,,0.9045
60,2021-05-06,0.9005,0.9005,,0.9005
61,2021-05-07,0.877,0.877,,0.877
62,2021-05-10,0.8876,0.8876,,0.8876
63,2021-05-11,0.8743,0.8743,,0.8743
64,2021-05-12,0.8739,0.8739,,0.8739
65,2021-05-13,0.8544,0.8544,,0.8544
66,2021-05-14,0.8733,0.8733,,0.8733
67,2021-05-17,0.904,0.904,,0.904
68,2021-05-18,0.9014,0.9014,,0.9014
69,2021-05-19,0.9222,0.9222,,0.9222
70,2021-05-20,0.9189,0.9189,,0.9189
71,2021-05-21,0.9216,0.9216,,0.9216
72,2021-05-24,0.9265,0.9265,,0.9265
73,2021-05-25,0.9373,0.9373,,0.9373
74,2021-05-26,0.9231,0.9231,,0.9231
75,2021-05-27,0.9276,0.9276,,0.9276
76,2021-05-28,0.9561,0.9561,,0.9561
77,2021-05-31,1.0019,1.0019,,1.0019
78,2021-06-01,0.99,0.99,,0.99
79,2021-06-02,0.9834,0.9834,,0.9834
80,2021-06-03,0.9668,0.9668,,0.9668
81,2021-06-04,0.9825,0.9825,,0.9825
82,2021-06-07,0.9651,0.9651,,0.9651
83,2021-06-08,0.9577,0.9577,,0.9577
84,2021-06-09,0.963,0.963,,0.963
85,2021-06-10,1.0055,1.0055,,1.0055
86,2021-06-11,1.0226,1.0226,,1.0226
87,2021-06-15,1.0111,1.0111,,1.0111
88,2021-06-16,0.9538,0.9538,,0.9538
89,2021-06-17,0.976,0.976,,0.976
90,2021-06-18,1.0112,1.0112,,1.0112
91,2021-06-21,1.0281,1.0281,,1.0281
