,date,open,high,low,close,volume
0,2019-12-31,1000.0,1000.0,1000.0,1000.0,151620533
1,2020-01-02,1005.617,1019.91,1005.617,1019.723,219385276
2,2020-01-03,1021.669,1029.071,1018.681,1024.482,216058348
3,2020-01-06,1019.999,1040.14,1019.999,1027.277,266301181
4,2020-01-07,1025.663,1043.083,1019.858,1043.083,267592167
5,2020-01-08,1035.836,1059.436,1034.513,1051.16,320762650
6,2020-01-09,1060.58,1081.404,1060.58,1078.312,284342095
7,2020-01-10,1082.31,1088.543,1076.438,1076.438,251547487
8,2020-01-13,1076.762,1105.848,1069.779,1105.848,246625919
9,2020-01-14,1107.776,1133.899,1107.776,1118.306,326246382
10,2020-01-15,1113.252,1120.346,1105.575,1114.766,242046421
11,2020-01-16,1116.508,1161.477,1116.508,1154.303,308528799
12,2020-01-17,1159.372,1252.556,1159.372,1238.664,587359671
13,2020-01-20,1239.439,1270.359,1208.69,1240.509,520259197
14,2020-01-21,1233.646,1247.841,1194.797,1195.014,420678873
15,2020-01-22,1178.784,1247.61,1157.29,1244.525,479474004
16,2020-01-23,1219.233,1262.436,1177.094,1202.102,442593437
17,2020-02-03,1018.276,1082.789,1015.597,1030.55,546654316
18,2020-02-04,1049.956,1153.232,1049.956,1153.232,528620605
19,2020-02-05,1166.973,1240.368,1166.973,1203.613,586021339
20,2020-02-06,1191.731,1251.843,1191.731,1238.757,558998166
21,2020-02-07,1240.038,1307.757,1234.234,1307.757,566478458
22,2020-02-10,1310.526,1336.526,1293.43,1322.25,593290694
23,2020-02-11,1318.42,1318.42,1266.214,1283.572,503753086
24,2020-02-12,1274.796,1360.549,1274.796,1348.702,476390579
25,2020-02-13,1360.129,1409.684,1353.045,1360.709,614405501
26,2020-02-14,1359.373,1382.955,1305.974,1327.224,531016642
27,2020-02-17,1332.965,1381.553,1332.965,1381.553,496988892
28,2020-02-18,1381.583,1404.712,1372.526,1399.384,490560871
29,2020-02-19,1398.781,1412.169,1373.444,1373.444,478319039
30,2020-02-20,1377.756,1390.019,1321.734,1348.338,422226619
31,2020-02-21,1337.557,1373.667,1337.557,1346.863,447545498
32,2020-02-24,1341.988,1359.227,1328.747,1351.71,419998820
33,2020-02-25,1312.479,1371.576,1312.479,1367.368,461159876
34,2020-02-26,1348.075,1361.006,1286.345,1288.242,501581402
35,2020-02-27,1293.187,1293.187,1251.451,1264.941,503282338
36,2020-02-28,1206.858,1231.094,1187.096,1191.055,513208397
37,2020-03-02,1202.959,1259.076,1194.937,1252.624,497973601
38,2020-03-03,1278.269,1332.835,1272.063,1285.034,512293927
39,2020-03-04,1268.834,1277.686,1226.802,1255.723,381952408
40,2020-03-05,1277.706,1277.706,1246.714,1264.788,431261562
41,2020-03-06,1246.096,1255.074,1237.623,1243.373,326121340
42,2020-03-09,1216.035,1223.246,1171.859,1171.859,387270267
43,2020-03-10,1148.397,1216.328,1135.209,1216.328,406492040
44,2020-03-11,1218.516,1233.426,1184.71,1184.71,424850927
45,2020-03-12,1161.922,1177.36,1151.785,1167.065,280538369
46,2020-03-13,1103.956,1187.701,1103.956,1175.282,338330986
47,2020-03-16,1188.078,1200.464,1115.084,1115.084,318118708
48,2020-03-17,1132.949,1141.388,1079.838,1131.547,297267785
49,2020-03-18,1145.302,1173.234,1115.019,1115.019,299956033
50,2020-03-19,1116.263,1133.695,1091.24,1128.973,278503183
51,2020-03-20,1140.092,1148.09,1114.291,1127.369,235596103
52,2020-03-23,1092.501,1096.4,1037.528,1039.884,283047441
53,2020-03-24,1067.014,1071.34,1020.249,1060.843,236834177
54,2020-03-25,1097.309,1110.099,1094.163,1101.319,249632576
55,2020-03-26,1093.331,1111.484,1091.004,1095.338,211377899
56,2020-03-27,1109.542,1110.537,1082.932,1084.505,229201253
57,2020-03-30,1062.899,1062.899,1021.499,1035.827,226087562
58,2020-03-31,1048.736,1055.268,1027.224,1029.749,170367165
59,2020-04-01,1026.575,1060.708,1026.575,1037.927,175056079
60,2020-04-02,1033.559,1094.826,1033.559,1094.826,209309745
61,2020-04-03,1089.242,1095.311,1074.186,1080.53,181440981
62,2020-04-07,1109.611,1117.789,1108.778,1111.654,198622664
63,2020-04-08,1104.955,1117.806,1100.31,1104.145,170743271
64,2020-04-09,1107.474,1110.06,1094.924,1101.281,203173492
65,2020-04-10,1100.368,1100.368,1054.346,1058.44,227144459
66,2020-04-13,1048.206,1052.006,1038.818,1042.145,151910320
67,2020-04-14,1049.212,1073.217,1049.212,1073.217,143001969
68,2020-04-15,1076.941,1101.674,1076.941,1088.203,166227863
69,2020-04-16,1080.873,1097.198,1080.873,1091.933,178441697
70,2020-04-17,1102.657,1129.12,1102.657,1117.07,258571947
71,2020-04-20,1119.259,1133.361,1115.722,1133.361,501421402
72,2020-04-21,1127.658,1127.658,1108.476,1119.229,384231448
73,2020-04-22,1108.683,1135.849,1108.683,1135.849,382158047
74,2020-04-23,1140.801,1157.869,1140.549,1149.716,405255044
75,2020-04-24,1148.59,1155.543,1139.305,1144.153,359007486
76,2020-04-27,1140.194,1145.748,1136.234,1138.1,314526871
77,2020-04-28,1130.615,1130.615,1037.26,1113.513,460923637
78,2020-04-29,1105.6,1125.193,1102.572,1102.698,310041790
79,2020-04-30,1107.426,1171.8,1107.426,1166.348,408721142
80,2020-05-06,1155.117,1252.754,1155.117,1247.513,563093990
