,date,unit,accu,change_rate,accu_qfq
0,2023-03-17,1.0566,0.7338,2.29,1.0566
1,2023-03-16,1.0329,0.7173,-1.49,1.0328416189697467
2,2023-03-15,1.0485,0.7282,-0.49,1.04853654946852
3,2023-03-14,1.0537,0.7318,1.38,1.0537201962387572
4,2023-03-13,1.0394,0.7218,0.44,1.039321177432543
5,2023-03-10,1.0348,0.7187,-0.63,1.0348574816026166
6,2023-03-09,1.0414,0.7232,0.24,1.041337040065413
7,2023-03-08,1.0389,0.7215,0.46,1.0388892068683566
8,2023-03-07,1.0341,0.7182,-1.7,1.0341375306623057
9,2023-03-06,1.052,0.7306,0.91,1.0519923139820115
10,2023-03-03,1.0425,0.724,1.04,1.04248896156991
11,2023-03-02,1.0318,0.7166,-0.59,1.0318336876533116
12,2023-03-01,1.0379,0.7208,0.43,1.0378812755519216
13,2023-02-28,1.0335,0.7178,0.42,1.0335615699100573
14,2023-02-27,1.0292,0.7148,-0.43,1.029241864268193
15,2023-02-24,1.0336,0.7178,-0.17,1.0335615699100573
16,2023-02-23,1.0354,0.7191,0.3,1.035433442354865
17,2023-02-22,1.0323,0.7169,-0.6,1.032265658217498
18,2023-02-21,1.0385,0.7212,-0.31,1.03845723630417
19,2023-02-20,1.0417,0.7234,1.27,1.0416250204415374
20,2023-02-17,1.0286,0.7143,-1.87,1.0285219133278825
21,2023-02-16,1.0482,0.728,-1.84,1.0482485690923957
22,2023-02-15,1.0679,0.7416,0.13,1.0678312346688472
23,2023-02-14,1.0665,0.7407,-0.13,1.066535322976288
24,2023-02-13,1.0679,0.7416,-0.05,1.0678312346688472
25,2023-02-10,1.0684,0.742,-1.18,1.0684071954210956
26,2023-02-09,1.0812,0.7509,2.58,1.0812223221586263
27,2023-02-08,1.054,0.732,-0.92,1.0540081766148814
28,2023-02-07,1.0638,0.7388,-0.42,1.0637995094031072
29,2023-02-06,1.0683,0.7419,-0.9,1.0682632052330336
30,2023-02-03,1.078,0.7487,0.2,1.0780545380212592
31,2023-02-02,1.0758,0.7471,0.52,1.0757506950122648
32,2023-02-01,1.0702,0.7432,1.19,1.0701350776778413
33,2023-01-31,1.0576,0.7345,-1.66,1.057607931316435
34,2023-01-30,1.0755,0.7469,0.24,1.0754627146361406
35,2023-01-20,1.0729,0.7451,0.52,1.072870891251022
36,2023-01-19,1.0673,0.7412,1.68,1.0672552739165986
37,2023-01-18,1.0497,0.729,0.31,1.0496884709730172
38,2023-01-17,1.0465,0.7268,1.12,1.04652068683565
39,2023-01-16,1.0349,0.7187,1.87,1.0348574816026166
40,2023-01-13,1.0159,0.7055,0.02,1.0158507767784137
41,2023-01-12,1.0157,0.7054,0.02,1.0157067865903517
42,2023-01-11,1.0155,0.7052,-1.64,1.0154188062142273
43,2023-01-10,1.0324,0.717,0.16,1.03240964840556
44,2023-01-09,1.0307,0.7158,-0.25,1.0306817661488143
45,2023-01-06,1.0333,0.7176,0.77,1.0332735895339331
46,2023-01-05,1.0254,0.7121,1.14,1.025354129190515
47,2023-01-04,1.0138,0.7041,-0.77,1.0138349141455436
48,2023-01-03,1.0217,0.7096,2.09,1.0217543744889617
49,2022-12-31,1.0008,0.695,,1.0007318070318887
50,2022-12-30,1.0008,0.695,-0.25,1.0007318070318887
51,2022-12-29,1.0033,0.6968,0.52,1.0033236304170075
52,2022-12-28,0.9981,0.6932,-0.62,0.9981399836467704
53,2022-12-27,1.0043,0.6975,1.27,1.0043315617334423
54,2022-12-26,0.9917,0.6887,3.35,0.9916604251839738
55,2022-12-23,0.9596,0.6664,-1.12,0.9595506132461161
56,2022-12-22,0.9705,0.674,-1.06,0.970493867538839
