,date,unit,accu,change_rate,accu_qfq
0,2017-01-04,1.0,1.0,,1.0
1,2017-01-06,1.0003,1.0003,,1.0003
2,2017-01-10,1.0003,1.0003,,1.0003
3,2017-01-11,1.0004,1.0004,0.01,1.0004
4,2017-01-12,1.0004,1.0004,0.0,1.0004
5,2017-01-13,1.0004,1.0004,0.0,1.0004
6,2017-01-16,0.9999,0.9999,-0.05,0.9999
7,2017-01-17,0.9999,0.9999,0.0,0.9999
8,2017-01-18,0.9975,0.9975,-0.24,0.9975
9,2017-01-19,0.9994,0.9994,0.19,0.9994
10,2017-01-20,0.9967,0.9967,-0.27,0.9967
11,2017-01-23,1.0042,1.0042,0.75,1.0042
12,2017-01-24,1.0116,1.0116,0.74,1.0116
13,2017-01-25,1.0237,1.0237,1.2,1.0237
14,2017-01-26,1.0207,1.0207,-0.29,1.0207
15,2017-02-03,1.0164,1.0164,-0.42,1.0164
16,2017-02-06,1.0266,1.0266,1.0,1.0266
17,2017-02-07,1.027,1.027,0.04,1.027
18,2017-02-08,1.0433,1.0433,1.59,1.0433
19,2017-02-09,1.0413,1.0413,-0.19,1.0413
20,2017-02-10,1.0464,1.0464,0.49,1.0464
21,2017-02-13,1.0525,1.0525,0.58,1.0525
22,2017-02-14,1.0442,1.0442,-0.79,1.0442
23,2017-02-15,1.0519,1.0519,0.74,1.0519
24,2017-02-16,1.0678,1.0678,1.51,1.0678
25,2017-02-17,1.0618,1.0618,-0.56,1.0618
26,2017-02-21,1.0749,1.0749,,1.0749
27,2017-02-22,1.0896,1.0896,1.37,1.0896
28,2017-02-23,1.0775,1.0775,-1.11,1.0775
29,2017-02-24,1.063,1.063,-1.35,1.063
30,2017-02-27,1.0659,1.0659,0.27,1.0659
31,2017-02-28,1.061,1.061,-0.46,1.061
32,2017-03-01,1.0685,1.0685,0.71,1.0685
33,2017-03-02,1.0605,1.0605,-0.75,1.0605
34,2017-03-03,1.063,1.063,0.24,1.063
35,2017-03-06,1.0581,1.0581,-0.46,1.0581
36,2017-03-07,1.0668,1.0668,0.82,1.0668
37,2017-03-08,1.0746,1.0746,0.73,1.0746
38,2017-03-09,1.0692,1.0692,-0.5,1.0692
39,2017-03-10,1.0742,1.0742,0.47,1.0742
40,2017-03-13,1.0863,1.0863,1.13,1.0863
41,2017-03-14,1.0846,1.0846,-0.16,1.0846
42,2017-03-15,1.0816,1.0816,-0.28,1.0816
43,2017-03-16,1.0958,1.0958,1.31,1.0958
44,2017-03-17,1.1001,1.1001,0.39,1.1001
45,2017-03-20,1.1141,1.1141,1.27,1.1141
46,2017-03-21,1.0899,1.0899,-2.17,1.0899
47,2017-03-22,1.0874,1.0874,-0.23,1.0874
48,2017-03-23,1.0934,1.0934,0.55,1.0934
49,2017-03-24,1.0962,1.0962,0.26,1.0962
50,2017-03-27,1.0943,1.0943,-0.17,1.0943
51,2017-03-28,1.0976,1.0976,0.3,1.0976
52,2017-03-29,1.1062,1.1062,0.78,1.1062
53,2017-03-30,1.1015,1.1015,-0.42,1.1015
54,2017-03-31,1.0968,1.0968,-0.43,1.0968
55,2017-04-05,1.0974,1.0974,0.05,1.0974
56,2017-04-06,1.1035,1.1035,0.56,1.1035
57,2017-04-07,1.1042,1.1042,0.06,1.1042
58,2017-04-10,1.1148,1.1148,0.96,1.1148
59,2017-04-11,1.1022,1.1022,-1.13,1.1022
60,2017-04-12,1.1082,1.1082,0.54,1.1082
61,2017-04-13,1.0998,1.0998,-0.76,1.0998
62,2017-04-18,1.1057,1.1057,,1.1057
63,2017-04-19,1.1081,1.1081,0.22,1.1081
64,2017-04-20,1.1275,1.1275,1.75,1.1275
65,2017-04-21,1.1322,1.1322,0.42,1.1322
66,2017-04-24,1.1418,1.1418,0.85,1.1418
67,2017-04-25,1.1661,1.1661,2.13,1.1661
68,2017-04-26,1.1602,1.1602,-0.51,1.1602
69,2017-04-27,1.171,1.171,0.93,1.171
70,2017-04-28,1.1607,1.1607,-0.88,1.1607
71,2017-05-02,1.1753,1.1753,1.26,1.1753
72,2017-05-04,1.1621,1.1621,,1.1621
73,2017-05-05,1.165,1.165,0.25,1.165
74,2017-05-08,1.1824,1.1824,1.49,1.1824
75,2017-05-09,1.2104,1.2104,2.37,1.2104
76,2017-05-10,1.2202,1.2202,0.81,1.2202
77,2017-05-11,1.2248,1.2248,0.38,1.2248
78,2017-05-12,1.2317,1.2317,0.56,1.2317
79,2017-05-15,1.2336,1.2336,0.15,1.2336
80,2017-05-16,1.2573,1.2573,1.92,1.2573
81,2017-05-17,1.2319,1.2319,-2.02,1.2319
82,2017-05-18,1.2338,1.2338,0.15,1.2338
83,2017-05-19,1.2624,1.2624,2.32,1.2624
84,2017-05-22,1.2792,1.2792,1.33,1.2792
85,2017-05-23,1.2661,1.2661,-1.02,1.2661
86,2017-05-24,1.2618,1.2618,-0.34,1.2618
87,2017-05-25,1.2724,1.2724,0.84,1.2724
88,2017-05-26,1.2718,1.2718,-0.05,1.2718
89,2017-05-31,1.2404,1.2404,-2.47,1.2404
90,2017-06-01,1.2453,1.2453,0.4,1.2453
91,2017-06-02,1.2459,1.2459,0.05,1.2459
92,2017-06-05,1.25,1.25,0.33,1.25
93,2017-06-06,1.2512,1.2512,0.1,1.2512
94,2017-06-07,1.2656,1.2656,1.15,1.2656
95,2017-06-08,1.3003,1.3003,2.74,1.3003
96,2017-06-09,1.272,1.272,-2.18,1.272
97,2017-06-12,1.2622,1.2622,-0.77,1.2622
98,2017-06-13,1.2562,1.2562,-0.48,1.2562
99,2017-06-14,1.25,1.25,-0.49,1.25
100,2017-06-15,1.2334,1.2334,-1.33,1.2334
101,2017-06-16,1.2346,1.2346,0.1,1.2346
102,2017-06-19,1.2682,1.2682,2.72,1.2682
103,2017-06-20,1.2673,1.2673,-0.07,1.2673
104,2017-06-21,1.2949,1.2949,2.18,1.2949
105,2017-06-22,1.2946,1.2946,-0.02,1.2946
106,2017-06-23,1.3035,1.3035,0.69,1.3035
107,2017-06-26,1.302,1.302,-0.12,1.302
108,2017-06-27,1.2859,1.2859,-1.24,1.2859
109,2017-06-28,1.2901,1.2901,0.33,1.2901
110,2017-06-29,1.2708,1.2708,-1.5,1.2708
111,2017-06-30,1.2589,1.2589,-0.94,1.2589
112,2017-07-03,1.2595,1.2595,0.05,1.2595
113,2017-07-05,1.2692,1.2692,,1.2692
114,2017-07-06,1.259,1.259,-0.8,1.259
115,2017-07-07,1.2566,1.2566,-0.19,1.2566
116,2017-07-10,1.2754,1.2754,1.5,1.2754
117,2017-07-11,1.2943,1.2943,1.48,1.2943
118,2017-07-12,1.3141,1.3141,1.53,1.3141
119,2017-07-13,1.3168,1.3168,0.21,1.3168
120,2017-07-14,1.3306,1.3306,1.05,1.3306
121,2017-07-17,1.3192,1.3192,-0.86,1.3192
122,2017-07-18,1.3402,1.3402,1.59,1.3402
123,2017-07-19,1.3507,1.3507,0.78,1.3507
124,2017-07-20,1.346,1.346,-0.35,1.346
125,2017-07-21,1.3479,1.3479,0.14,1.3479
126,2017-07-24,1.3653,1.3653,1.29,1.3653
127,2017-07-25,1.3669,1.3669,0.12,1.3669
128,2017-07-26,1.389,1.389,1.62,1.389
129,2017-07-27,1.3821,1.3821,-0.5,1.3821
130,2017-07-28,1.4162,1.4162,2.47,1.4162
131,2017-07-31,1.4255,1.4255,0.66,1.4255
