,date,open,close,high,low,volume,volume_value,amplitude,volatility_ratio,volatility_price,change_rate
0,2005-01-04,994.77,982.79,994.77,980.66,7412868,4431977400.0,0.0,0.0,0.0,0.02
1,2005-01-05,981.58,992.56,997.32,979.88,7119108,4529208200.0,1.77,0.99,9.77,0.02
2,2005-01-06,993.33,983.17,993.79,980.33,6288029,3921015400.0,1.36,-0.95,-9.39,0.02
3,2005-01-07,983.05,983.96,995.71,979.81,7298694,4737469400.0,1.62,0.08,0.79,0.02
4,2005-01-10,983.76,993.88,993.96,979.79,5791697,3762932900.0,1.44,1.01,9.92,0.02
5,2005-01-11,994.19,997.14,999.55,991.09,5849079,3704076700.0,0.85,0.33,3.26,0.02
6,2005-01-12,996.65,996.75,996.98,989.26,5014525,3093299700.0,0.77,-0.04,-0.39,0.02
7,2005-01-13,996.08,996.88,999.47,992.7,6044065,3842173300.0,0.68,0.01,0.13,0.02
8,2005-01-14,996.62,988.31,1006.46,987.23,7297842,4162921200.0,1.93,-0.86,-8.57,0.02
9,2005-01-17,979.11,967.45,981.53,965.08,7288188,4249807800.0,1.66,-2.11,-20.86,0.02
10,2005-01-18,967.37,974.69,974.87,960.29,7311847,4117944100.0,1.51,0.75,7.24,0.02
11,2005-01-19,974.33,967.21,974.33,965.26,6338091,3427951300.0,0.93,-0.77,-7.48,0.02
12,2005-01-20,963.21,956.24,963.21,952.23,7727106,4399350600.0,1.14,-1.13,-10.97,0.03
13,2005-01-21,954.46,982.6,984.27,943.44,14450059,8152086100.0,4.27,2.76,26.36,0.05
14,2005-01-24,1001.85,998.13,1001.85,986.24,14359461,8360161500.0,1.59,1.58,15.53,0.05
15,2005-01-25,995.64,997.78,997.95,985.24,9862529,6157022400.0,1.27,-0.04,-0.35,0.03
16,2005-01-26,995.78,989.93,999.47,988.48,7663290,4719440400.0,1.1,-0.79,-7.85,0.03
17,2005-01-27,987.34,974.63,987.7,973.77,6945364,4094398900.0,1.41,-1.55,-15.3,0.02
18,2005-01-28,974.63,969.21,975.62,965.21,5748807,3280950300.0,1.07,-0.56,-5.42,0.02
19,2005-01-31,965.79,954.88,965.79,953.14,6788706,3863573600.0,1.31,-1.48,-14.33,0.02
20,2005-02-01,953.33,955.95,965.48,952.74,7433066,4275706800.0,1.33,0.11,1.07,0.02
21,2005-02-02,956.7,1006.91,1006.93,956.7,17057338,10202904300.0,5.25,5.33,50.96,0.06
22,2005-02-03,1005.56,993.22,1014.19,992.16,16974539,10057310300.0,2.19,-1.36,-13.69,0.06
