,date,unit,accu,change_rate,accu_qfq
0,2019-05-08,1.0,1.0,,0.5
1,2019-05-10,1.0025,1.0025,,0.5012
2,2019-05-17,1.0034,1.0034,,0.5017
3,2019-05-24,0.9982,0.9982,,0.4991
4,2019-05-31,1.0323,1.0323,,0.5162
5,2019-06-04,1.0012,1.0012,,0.5006
6,2019-06-06,0.9613,0.9613,,0.4806
7,2019-06-11,1.0047,1.0047,,0.5024
8,2019-06-12,1.0139,1.0139,0.92,0.507
9,2019-06-13,0.9982,0.9982,-1.55,0.4991
10,2019-06-14,0.9647,0.9647,-3.36,0.4824
11,2019-06-17,0.9551,0.9551,-1.0,0.4776
12,2019-06-18,0.945,0.945,-1.06,0.4725
13,2019-06-19,0.9778,0.9778,3.47,0.4889
14,2019-06-20,0.9923,0.9923,1.48,0.4962
15,2019-06-21,1.0123,1.0123,2.02,0.5062
16,2019-06-24,1.0137,1.0137,0.14,0.5068
17,2019-06-25,0.9903,0.9903,-2.31,0.4952
18,2019-06-26,0.9997,0.9997,0.95,0.4998
19,2019-06-27,1.0269,1.0269,2.72,0.5134
20,2019-06-28,1.0049,1.0049,-2.14,0.5024
21,2019-06-30,1.005,1.005,,0.5025
22,2019-07-01,1.0485,1.0485,4.34,0.5242
23,2019-07-02,1.0322,1.0322,-1.55,0.5161
24,2019-07-03,1.0147,1.0147,-1.7,0.5074
25,2019-07-04,1.0013,1.0013,-1.32,0.5006
26,2019-07-05,1.0113,1.0113,1.0,0.5056
27,2019-07-08,0.968,0.968,-4.28,0.484
28,2019-07-09,0.9727,0.9727,0.49,0.4864
29,2019-07-10,0.9832,0.9832,1.08,0.4916
30,2019-07-11,0.9716,0.9716,-1.18,0.4858
31,2019-07-12,0.97,0.97,-0.16,0.485
32,2019-07-15,1.0012,1.0012,3.22,0.5006
33,2019-07-16,1.0061,1.0061,0.49,0.503
34,2019-07-17,1.0262,1.0262,2.0,0.5131
35,2019-07-18,1.0067,1.0067,-1.9,0.5034
36,2019-07-19,1.0137,1.0137,0.7,0.5068
37,2019-07-22,0.985,0.985,-2.83,0.4925
38,2019-07-23,1.0124,1.0124,2.78,0.5062
39,2019-07-24,1.0371,1.0371,2.44,0.5186
40,2019-07-25,1.0546,1.0546,1.69,0.5273
41,2019-07-26,1.0532,1.0532,-0.13,0.5266
42,2019-07-29,1.0676,1.0676,1.37,0.5338
43,2019-07-30,1.0527,1.0527,-1.4,0.5264
44,2019-07-31,1.0633,1.0633,1.01,0.5316
45,2019-08-01,1.0531,1.0531,-0.96,0.5266
46,2019-08-02,1.0438,1.0438,-0.88,0.5219
47,2019-08-05,1.0275,1.0275,-1.56,0.5138
48,2019-08-06,0.9992,0.9992,-2.75,0.4996
49,2019-08-07,0.9784,0.9784,-2.08,0.4892
50,2019-08-08,1.0068,1.0068,2.9,0.5034
