,date,value
79,2015-03-20,154900.0
80,2015-03-23,214200.0
81,2015-03-24,-155200.0
82,2015-03-25,9400.0
83,2015-03-26,-91700.0
84,2015-03-27,21100.0
85,2015-03-30,-108500.0
86,2015-03-31,-127300.0
87,2015-04-01,35900.0
88,2015-04-08,-350500.0
89,2015-04-09,-497900.0
90,2015-04-10,-61400.0
91,2015-04-13,120600.0
92,2015-04-14,61600.0
93,2015-04-15,114800.0
94,2015-04-16,194500.0
95,2015-04-17,180300.0
96,2015-04-20,-102300.0
97,2015-04-21,172200.0
98,2015-04-22,83500.0
99,2015-04-23,-37600.0
100,2015-04-24,73600.0
101,2015-04-27,125500.0
102,2015-04-28,-16800.0
103,2015-04-29,76400.0
104,2015-04-30,-33500.0
105,2015-05-04,53400.0
106,2015-05-05,83300.0
107,2015-05-06,71200.0
108,2015-05-07,264700.0
109,2015-05-08,116700.0
110,2015-05-11,3700.0
111,2015-05-12,-27400.0
112,2015-05-13,-33100.0
113,2015-05-14,-10900.0
114,2015-05-15,59700.0
115,2015-05-18,124700.0
116,2015-05-19,221500.0
117,2015-05-20,293600.0
118,2015-05-21,201200.0
119,2015-05-26,358800.0
120,2015-05-27,34300.0
121,2015-05-28,-312500.0
122,2015-05-29,229500.0
123,2015-06-01,193400.0
124,2015-06-02,48100.0
125,2015-06-03,21800.0
126,2015-06-04,-26000.0
127,2015-06-05,-60900.0
128,2015-06-08,-54000.0
129,2015-06-09,-126200.0
130,2015-06-10,173900.0
131,2015-06-11,-86600.0
132,2015-06-12,154800.0
133,2015-06-15,-114700.0
134,2015-06-16,6500.0
135,2015-06-17,-86100.0
136,2015-06-18,65700.0
137,2015-06-19,780400.0
138,2015-06-23,706600.0
139,2015-06-24,-303900.0
140,2015-06-25,-355600.0
141,2015-06-26,324400.0
142,2015-06-29,-133300.0
143,2015-07-02,280900.0
144,2015-07-03,714600.0
145,2015-07-06,-1338500.0
146,2015-07-07,-1025600.0
147,2015-07-08,-658700.0
148,2015-07-09,-347500.0
149,2015-07-10,-236600.0
150,2015-07-13,-158800.0
151,2015-07-14,-104700.0
152,2015-07-15,-27500.0
153,2015-07-16,-45900.0
154,2015-07-17,29800.0
155,2015-07-20,-27400.0
156,2015-07-21,-43300.0
157,2015-07-22,-43400.0
158,2015-07-23,49400.0
159,2015-07-24,900.0
160,2015-07-27,-14800.0
161,2015-07-28,266500.0
162,2015-07-29,-48700.0
163,2015-07-30,-6100.0
164,2015-07-31,52700.0
165,2015-08-03,-213700.0
166,2015-08-04,-27400.0
167,2015-08-05,7400.0
168,2015-08-06,34800.0
169,2015-08-07,87400.0
170,2015-08-10,34200.0
171,2015-08-11,78100.0
172,2015-08-12,-7100.0
173,2015-08-13,30000.0
174,2015-08-14,6700.0
175,2015-08-17,-43600.0
176,2015-08-18,-44200.0
177,2015-08-19,20200.0
178,2015-08-20,-66100.0
179,2015-08-21,-77400.0
180,2015-08-24,826200.0
181,2015-08-25,807100.0
182,2015-08-26,750000.0
183,2015-08-27,489900.0
184,2015-08-28,-241000.0
185,2015-08-31,-54500.0
186,2015-09-01,-119100.0
187,2015-09-02,-299700.0
188,2015-09-07,-8600.0
189,2015-09-08,451500.0
190,2015-09-09,-276700.0
191,2015-09-10,317100.0
192,2015-09-11,6600.0
193,2015-09-14,-65400.0
194,2015-09-15,111700.0
195,2015-09-16,190400.0
196,2015-09-17,40500.0
197,2015-09-18,268500.0
198,2015-09-21,65700.0
199,2015-09-22,9300.0
200,2015-09-23,-114300.0
201,2015-09-24,-89400.0
202,2015-09-29,-139900.0
203,2015-09-30,48000.0
204,2015-10-08,414100.0
205,2015-10-09,186900.0
206,2015-10-12,2700.0
207,2015-10-13,-31300.0
208,2015-10-14,-85100.0
209,2015-10-15,44800.0
210,2015-10-16,-53300.0
211,2015-10-19,-1300.0
212,2015-10-22,-126800.0
213,2015-10-23,-87400.0
214,2015-10-26,-95900.0
215,2015-10-27,-8400.0
216,2015-10-28,-96700.0
217,2015-10-29,-148800.0
218,2015-10-30,-111900.0
219,2015-11-02,-96700.0
220,2015-11-03,-85100.0
221,2015-11-04,-219100.0
222,2015-11-05,-387800.0
223,2015-11-06,-135400.0
224,2015-11-09,-127800.0
225,2015-11-10,-255600.0
226,2015-11-11,-263600.0
227,2015-11-12,-153400.0
228,2015-11-13,-1000.0
229,2015-11-16,-900.0
230,2015-11-17,-31200.0
231,2015-11-18,6000.0
232,2015-11-19,-300.0
233,2015-11-20,11000.0
234,2015-11-23,2300.0
235,2015-11-24,42400.0
236,2015-11-25,15300.0
237,2015-11-26,67000.0
238,2015-11-27,26500.0
239,2015-11-30,346700.0
240,2015-12-01,75500.0
241,2015-12-02,-33100.0
242,2015-12-03,-83900.0
243,2015-12-04,-34900.0
244,2015-12-07,12500.0
245,2015-12-08,-39100.0
246,2015-12-09,46300.0
247,2015-12-10,-28100.0
248,2015-12-11,-14100.0
249,2015-12-14,-30000.0
250,2015-12-15,41100.0
251,2015-12-16,-47400.0
252,2015-12-17,129700.0
253,2015-12-18,-5400.0
254,2015-12-21,-11600.0
255,2015-12-22,-50000.0
256,2015-12-23,-21700.0
257,2015-12-28,3500.0
258,2015-12-29,90600.0
259,2015-12-30,66400.0
260,2015-12-31,-45400.0
261,2016-01-04,6300.0
262,2016-01-05,162100.0
263,2016-01-06,-49700.0
264,2016-01-07,2700.0
265,2016-01-08,29500.0
266,2016-01-11,-45600.0
267,2016-01-12,-63600.0
268,2016-01-13,20000.0
269,2016-01-14,-2300.0
270,2016-01-15,-10500.0
271,2016-01-18,38300.0
272,2016-01-19,60000.0
273,2016-01-20,-59300.0
274,2016-01-21,-16200.0
275,2016-01-22,61900.0
276,2016-01-25,25000.0
277,2016-01-26,-23500.0
278,2016-01-27,448500.0
279,2016-01-28,-34200.0
280,2016-01-29,169400.0
281,2016-02-01,-19200.0
282,2016-02-02,9600.0
283,2016-02-03,-205800.0
284,2016-02-04,51900.0
285,2016-02-05,24100.0
286,2016-02-15,12400.0
287,2016-02-16,53200.0
288,2016-02-17,-4400.0
289,2016-02-18,52900.0
290,2016-02-19,30900.0
291,2016-02-22,22000.0
292,2016-02-23,55000.0
293,2016-02-24,12500.0
294,2016-02-25,29700.0
295,2016-02-26,164000.0
296,2016-02-29,201300.0
297,2016-03-01,75700.0
298,2016-03-02,299200.0
299,2016-03-03,-30800.0
300,2016-03-04,180000.0
301,2016-03-07,115300.0
302,2016-03-08,20200.0
303,2016-03-09,30800.0
304,2016-03-10,47200.0
305,2016-03-11,121700.0
306,2016-03-14,70500.0
307,2016-03-15,10700.0
308,2016-03-16,10100.0
309,2016-03-17,200500.0
310,2016-03-18,133200.0
311,2016-03-21,8500.0
312,2016-03-22,76300.0
313,2016-03-23,23000.0
314,2016-03-29,14500.0
315,2016-03-30,156700.0
316,2016-03-31,249500.0
317,2016-04-01,2300.0
318,2016-04-05,34400.0
319,2016-04-06,-11700.0
320,2016-04-07,7700.0
321,2016-04-08,7100.0
322,2016-04-11,134000.0
323,2016-04-12,120700.0
324,2016-04-13,356100.0
325,2016-04-14,190700.0
326,2016-04-15,29500.0
327,2016-04-18,-63600.0
328,2016-04-19,54300.0
329,2016-04-20,-104700.0
330,2016-04-21,69500.0
331,2016-04-22,28400.0
332,2016-04-25,30300.0
333,2016-04-26,63100.0
334,2016-04-27,-2400.0
335,2016-04-28,15200.0
336,2016-04-29,48100.0
337,2016-05-03,108300.0
338,2016-05-04,14800.0
339,2016-05-05,-18500.0
340,2016-05-06,-93400.0
341,2016-05-09,-11200.0
342,2016-05-10,400.0
343,2016-05-11,-20000.0
344,2016-05-12,3300.0
345,2016-05-13,-36000.0
346,2016-05-16,45700.0
347,2016-05-17,31000.0
348,2016-05-18,5000.0
349,2016-05-19,12000.0
350,2016-05-20,61200.0
351,2016-05-23,70600.0
352,2016-05-24,27100.0
353,2016-05-25,156600.0
354,2016-05-26,87500.0
355,2016-05-27,114900.0
356,2016-05-30,298500.0
357,2016-05-31,377100.0
358,2016-06-01,242200.0
359,2016-06-02,120500.0
360,2016-06-03,193500.0
361,2016-06-06,72400.0
362,2016-06-07,166500.0
363,2016-06-08,24300.0
364,2016-06-13,-88000.0
365,2016-06-14,-800.0
366,2016-06-15,-47300.0
367,2016-06-16,-58000.0
368,2016-06-17,116100.0
369,2016-06-20,29600.0
370,2016-06-21,18500.0
371,2016-06-22,101200.0
372,2016-06-23,22300.0
373,2016-06-24,-182200.0
374,2016-06-27,13600.0
375,2016-06-28,26600.0
376,2016-06-29,109600.0
377,2016-07-04,123200.0
378,2016-07-05,-11800.0
379,2016-07-06,-60300.0
380,2016-07-07,-17600.0
381,2016-07-08,-17500.0
382,2016-07-11,159300.0
383,2016-07-12,181400.0
384,2016-07-13,55700.0
385,2016-07-14,74300.0
386,2016-07-15,45300.0
387,2016-07-18,75000.0
388,2016-07-19,58900.0
389,2016-07-20,37700.0
390,2016-07-21,75700.0
391,2016-07-22,32600.0
392,2016-07-25,49700.0
393,2016-07-26,55600.0
394,2016-07-27,107500.0
395,2016-07-28,-25500.0
396,2016-07-29,35600.0
397,2016-08-01,141500.0
398,2016-08-03,17000.0
399,2016-08-04,-13300.0
400,2016-08-05,77100.0
401,2016-08-08,98300.0
402,2016-08-09,160200.0
403,2016-08-10,131600.0
404,2016-08-11,104700.0
405,2016-08-12,61600.0
406,2016-08-15,85500.0
407,2016-08-16,501900.0
408,2016-08-17,173600.0
409,2016-08-18,148100.0
410,2016-08-19,61400.0
411,2016-08-22,17400.0
412,2016-08-23,46500.0
413,2016-08-24,44200.0
414,2016-08-25,52500.0
415,2016-08-26,45700.0
416,2016-08-29,15000.0
417,2016-08-30,115400.0
418,2016-08-31,53100.0
419,2016-09-01,39300.0
420,2016-09-02,4800.0
421,2016-09-05,168800.0
422,2016-09-06,120500.0
423,2016-09-07,83500.0
424,2016-09-08,126400.0
425,2016-09-09,-7000.0
426,2016-09-12,-222200.0
427,2016-09-13,-10800.0
428,2016-09-14,-96300.0
429,2016-09-19,-71300.0
430,2016-09-20,-65900.0
431,2016-09-21,-8500.0
432,2016-09-22,119800.0
433,2016-09-23,60300.0
434,2016-09-26,-33100.0
435,2016-09-27,-22200.0
436,2016-09-28,-10600.0
437,2016-09-29,58700.0
438,2016-10-11,104500.0
439,2016-10-12,-52700.0
440,2016-10-13,-46500.0
441,2016-10-14,102600.0
442,2016-10-17,-14400.0
443,2016-10-18,75800.0
444,2016-10-19,41700.0
445,2016-10-20,51400.0
446,2016-10-24,86500.0
447,2016-10-25,95600.0
448,2016-10-26,30100.0
449,2016-10-27,-54000.0
450,2016-10-28,41600.0
451,2016-10-31,23300.0
452,2016-11-01,46300.0
453,2016-11-02,-94600.0
454,2016-11-03,-35000.0
455,2016-11-04,-16000.0
456,2016-11-07,10300.0
457,2016-11-08,37200.0
458,2016-11-09,-399600.0
459,2016-11-10,164400.0
460,2016-11-11,-58400.0
461,2016-11-14,-11300.0
462,2016-11-15,5800.0
463,2016-11-16,79800.0
464,2016-11-17,2700.0
465,2016-11-18,-2400.0
466,2016-11-21,17600.0
467,2016-11-22,137500.0
468,2016-11-23,116300.0
469,2016-11-24,93200.0
470,2016-11-25,176600.0
471,2016-11-28,146700.0
472,2016-11-29,109000.0
473,2016-11-30,117100.0
474,2016-12-01,104500.0
475,2016-12-02,-143700.0
476,2016-12-05,-139244.0
477,2016-12-06,-39660.0
478,2016-12-07,21617.0
479,2016-12-08,64556.0
480,2016-12-09,-22345.0
481,2016-12-12,-11729.0
482,2016-12-13,49341.0
483,2016-12-14,12555.0
484,2016-12-15,-19540.0
485,2016-12-16,35800.0
486,2016-12-19,-98216.0
487,2016-12-20,-263742.0
488,2016-12-21,-15065.0
489,2016-12-22,-84862.0
490,2016-12-28,-78487.0
491,2016-12-29,-32496.0
492,2016-12-30,-20000.0
493,2017-01-03,-58247.0
494,2017-01-04,-134885.0
495,2017-01-05,-91234.0
496,2017-01-06,-210300.0
497,2017-01-09,-84678.0
498,2017-01-10,-56552.0
499,2017-01-11,84627.0
500,2017-01-12,69242.0
501,2017-01-13,63400.0
502,2017-01-16,-126615.0
503,2017-01-17,66398.0
504,2017-01-18,86084.0
505,2017-01-19,33346.0
506,2017-01-20,92400.0
507,2017-01-23,71990.0
508,2017-01-24,73456.0
509,2017-01-25,-1115.0
510,2017-01-26,48151.0
511,2017-02-03,68800.0
512,2017-02-06,214701.0
513,2017-02-07,111679.0
514,2017-02-08,56129.0
515,2017-02-09,177419.0
516,2017-02-10,111600.0
517,2017-02-13,130230.0
518,2017-02-14,89681.0
519,2017-02-15,192136.0
520,2017-02-16,114894.0
521,2017-02-17,23700.0
522,2017-02-20,131349.0
523,2017-02-21,61151.0
524,2017-02-22,42933.0
525,2017-02-23,45125.0
526,2017-02-24,36300.0
527,2017-02-27,12907.0
528,2017-02-28,-5447.0
529,2017-03-01,55854.0
530,2017-03-02,-9934.0
531,2017-03-03,-29400.0
532,2017-03-06,-24337.0
533,2017-03-07,-35655.0
534,2017-03-08,-26788.0
535,2017-03-09,-207391.0
536,2017-03-10,-160500.0
537,2017-03-13,-7203.0
538,2017-03-14,-83765.0
539,2017-03-15,-28589.0
540,2017-03-16,129486.0
541,2017-03-17,109600.0
542,2017-03-20,151764.0
543,2017-03-21,84489.0
544,2017-03-22,1243.0
545,2017-03-23,82269.0
546,2017-03-24,113100.0
547,2017-03-27,-11284.0
548,2017-03-28,64986.0
549,2017-03-29,22286.0
550,2017-03-30,111490.0
551,2017-03-31,-15200.0
552,2017-04-05,76458.0
553,2017-04-06,-1737.0
554,2017-04-07,7000.0
555,2017-04-10,14680.0
556,2017-04-11,-63388.0
557,2017-04-12,-39769.0
558,2017-04-18,-52727.0
559,2017-04-19,45069.0
560,2017-04-20,93006.0
561,2017-04-21,8100.0
562,2017-04-24,5045.0
563,2017-04-25,79958.0
564,2017-04-26,42040.0
565,2017-04-27,23084.0
566,2017-04-28,79500.0
567,2017-05-04,-50046.0
568,2017-05-05,-77400.0
569,2017-05-08,-56992.0
570,2017-05-09,114113.0
571,2017-05-10,114876.0
572,2017-05-11,140642.0
573,2017-05-12,-38700.0
574,2017-05-15,88088.0
575,2017-05-16,165332.0
576,2017-05-17,60019.0
577,2017-05-18,16629.0
578,2017-05-19,38800.0
579,2017-05-22,8533.0
580,2017-05-23,-27215.0
581,2017-05-24,35126.0
582,2017-05-25,107465.0
583,2017-05-26,-30000.0
584,2017-05-31,-133155.0
585,2017-06-01,-187228.0
586,2017-06-02,70400.0
587,2017-06-05,87118.0
588,2017-06-06,89337.0
589,2017-06-07,57358.0
590,2017-06-08,103081.0
591,2017-06-09,90300.0
592,2017-06-12,-101922.0
593,2017-06-13,-9642.0
594,2017-06-14,-100674.0
595,2017-06-15,143414.0
596,2017-06-16,65300.0
597,2017-06-19,120324.0
598,2017-06-20,-9274.0
599,2017-06-21,47729.0
600,2017-06-22,49052.0
601,2017-06-23,58500.0
602,2017-06-26,-24657.0
603,2017-06-27,199392.0
604,2017-06-28,-71581.0
605,2017-06-29,221655.0
606,2017-06-30,-96100.0
607,2017-07-03,17926.0
608,2017-07-04,-31119.0
609,2017-07-05,34102.0
610,2017-07-06,-81195.0
611,2017-07-07,-12800.0
612,2017-07-10,12560.0
613,2017-07-11,16286.0
614,2017-07-12,60549.0
615,2017-07-13,79049.0
616,2017-07-14,-8500.0
617,2017-07-17,7532.0
618,2017-07-18,112866.0
619,2017-07-19,75384.0
620,2017-07-20,-18959.0
621,2017-07-21,38200.0
622,2017-07-24,20653.0
623,2017-07-25,3207.0
624,2017-07-26,129930.0
625,2017-07-27,151377.0
626,2017-07-28,146500.0
627,2017-07-31,93890.0
628,2017-08-01,96874.0
629,2017-08-02,17420.0
630,2017-08-03,132073.0
631,2017-08-04,207500.0
632,2017-08-07,162091.0
633,2017-08-08,105190.0
634,2017-08-09,74709.0
635,2017-08-10,-43690.0
636,2017-08-11,-73200.0
637,2017-08-14,-21159.0
638,2017-08-15,-20630.0
639,2017-08-16,20777.0
640,2017-08-17,-2816.0
641,2017-08-18,3700.0
642,2017-08-21,-15704.0
643,2017-08-22,-20192.0
644,2017-08-24,75923.0
645,2017-08-25,171700.0
646,2017-08-28,190717.0
647,2017-08-29,91099.0
648,2017-08-30,229880.0
649,2017-08-31,119151.0
650,2017-09-01,227800.0
651,2017-09-04,60666.0
652,2017-09-05,16268.0
653,2017-09-06,8220.0
654,2017-09-07,22396.0
655,2017-09-08,-25500.0
656,2017-09-11,181864.0
657,2017-09-12,182145.0
658,2017-09-13,-28186.0
659,2017-09-14,-23547.0
660,2017-09-15,20300.0
661,2017-09-18,258874.0
662,2017-09-19,-8811.0
663,2017-09-20,98518.0
664,2017-09-21,87864.0
665,2017-09-22,-44000.0
666,2017-09-25,-183449.0
667,2017-09-26,-10116.0
668,2017-09-27,-14222.0
669,2017-09-28,-15817.0
670,2017-09-29,45500.0
671,2017-10-09,471484.0
672,2017-10-10,246529.0
673,2017-10-11,59767.0
674,2017-10-12,-40739.0
675,2017-10-13,-67400.0
676,2017-10-16,36399.0
677,2017-10-17,21855.0
678,2017-10-18,-65093.0
679,2017-10-19,-9461.0
680,2017-10-20,-12600.0
681,2017-10-23,-118363.0
682,2017-10-24,-220721.0
683,2017-10-25,28737.0
684,2017-10-26,144583.0
685,2017-10-27,12745.0
686,2017-10-30,-125625.0
687,2017-10-31,-104081.0
688,2017-11-01,162293.0
689,2017-11-02,89229.0
690,2017-11-03,-18900.0
691,2017-11-06,-2287.0
692,2017-11-07,96985.0
693,2017-11-08,107998.0
694,2017-11-09,174337.0
695,2017-11-10,21500.0
696,2017-11-13,19387.0
697,2017-11-14,-819.0
698,2017-11-15,-115729.0
699,2017-11-16,-362.0
700,2017-11-17,-233800.0
701,2017-11-20,-150328.0
702,2017-11-21,-43510.0
703,2017-11-22,36835.0
704,2017-11-23,209904.0
705,2017-11-24,94400.0
706,2017-11-27,-70199.0
707,2017-11-28,210054.0
708,2017-11-29,101457.0
709,2017-11-30,-19965.0
710,2017-12-01,120900.0
711,2017-12-04,-30219.0
712,2017-12-05,-271491.0
713,2017-12-06,-383348.0
714,2017-12-07,-85040.0
715,2017-12-08,292400.0
716,2017-12-11,106601.0
717,2017-12-12,-48624.0
718,2017-12-13,216031.0
719,2017-12-14,24800.0
720,2017-12-15,-106500.0
721,2017-12-18,154443.0
722,2017-12-19,90859.0
723,2017-12-20,-51713.0
724,2017-12-21,73952.0
725,2017-12-27,79819.0
726,2017-12-28,159217.0
727,2017-12-29,87100.0
728,2018-01-02,211322.0
729,2018-01-03,269235.0
730,2018-01-04,281662.0
731,2018-01-05,103800.0
732,2018-01-08,74474.0
733,2018-01-09,147211.0
734,2018-01-10,140762.0
735,2018-01-11,-7703.0
736,2018-01-12,159200.0
737,2018-01-15,-164893.0
738,2018-01-16,94855.0
739,2018-01-17,-29326.0
740,2018-01-18,135999.0
741,2018-01-19,37300.0
742,2018-01-22,114711.0
743,2018-01-23,250931.0
744,2018-01-24,-54984.0
745,2018-01-25,149003.0
746,2018-01-26,203800.0
747,2018-01-29,-43001.0
748,2018-01-30,-16952.0
749,2018-01-31,-20856.0
750,2018-02-01,-78448.0
751,2018-02-02,-115900.0
752,2018-02-05,-343179.0
753,2018-02-06,-736615.0
754,2018-02-07,-15869.0
755,2018-02-08,134833.0
756,2018-02-09,-200100.0
757,2018-02-12,-122233.0
758,2018-02-13,3827.0
759,2018-02-14,45064.0
760,2018-02-22,112643.0
761,2018-02-23,123900.0
762,2018-02-26,209612.0
763,2018-02-27,170155.0
764,2018-02-28,-59968.0
765,2018-03-01,55282.0
766,2018-03-02,-83000.0
767,2018-03-05,-123370.0
768,2018-03-06,71878.0
769,2018-03-07,-168295.0
770,2018-03-08,214380.0
771,2018-03-09,109700.0
772,2018-03-12,196157.0
773,2018-03-13,141491.0
774,2018-03-14,41693.0
775,2018-03-15,100703.0
776,2018-03-16,-103500.0
777,2018-03-19,48075.0
778,2018-03-20,-51786.0
779,2018-03-21,-16046.0
780,2018-03-22,16930.0
781,2018-03-23,-133300.0
782,2018-03-26,214667.0
783,2018-03-27,170181.0
784,2018-03-28,94748.0
785,2018-04-03,246299.0
786,2018-04-04,81629.0
787,2018-04-09,240125.0
788,2018-04-10,264035.0
789,2018-04-11,24816.0
790,2018-04-12,153633.0
791,2018-04-13,100800.0
792,2018-04-16,139454.0
793,2018-04-17,115664.0
794,2018-04-18,404093.0
795,2018-04-19,350915.0
796,2018-04-20,-75400.0
797,2018-04-23,145357.0
798,2018-04-24,242823.0
799,2018-04-25,106796.0
800,2018-04-26,16205.0
801,2018-04-27,288000.0
802,2018-05-02,239130.0
803,2018-05-03,54472.0
804,2018-05-04,-40900.0
805,2018-05-07,171463.0
806,2018-05-08,148817.0
807,2018-05-09,83512.0
808,2018-05-10,183960.0
809,2018-05-11,216400.0
810,2018-05-14,347972.0
811,2018-05-15,156730.0
812,2018-05-16,24161.0
813,2018-05-17,134193.0
814,2018-05-18,248600.0
815,2018-05-23,85964.0
816,2018-05-24,81470.0
817,2018-05-25,151200.0
818,2018-05-28,230668.0
819,2018-05-29,28037.0
820,2018-05-30,-29522.0
821,2018-05-31,362608.0
822,2018-06-01,154200.0
823,2018-06-04,361338.0
824,2018-06-05,130848.0
825,2018-06-06,172694.0
826,2018-06-07,247054.0
827,2018-06-08,-75400.0
828,2018-06-11,296877.0
829,2018-06-12,110355.0
830,2018-06-13,78506.0
831,2018-06-14,193130.0
832,2018-06-15,225700.0
833,2018-06-19,-197998.0
834,2018-06-20,-21558.0
835,2018-06-21,42706.0
836,2018-06-22,-10500.0
837,2018-06-25,-238296.0
838,2018-06-26,160778.0
839,2018-06-27,317.0
840,2018-06-28,229871.0
841,2018-07-03,174987.0
842,2018-07-04,-25526.0
843,2018-07-05,181257.0
844,2018-07-06,277100.0
845,2018-07-09,247393.0
846,2018-07-10,51405.0
847,2018-07-11,26196.0
848,2018-07-12,169562.0
849,2018-07-13,59900.0
850,2018-07-16,-45700.0
851,2018-07-17,-9032.0
852,2018-07-18,12680.0
853,2018-07-19,183141.0
854,2018-07-20,60600.0
855,2018-07-23,-27996.0
856,2018-07-24,174888.0
857,2018-07-25,147029.0
858,2018-07-26,111328.0
859,2018-07-27,218300.0
860,2018-07-30,253654.0
861,2018-07-31,192372.0
862,2018-08-01,54436.0
863,2018-08-02,87497.0
864,2018-08-03,-43700.0
865,2018-08-06,149631.0
866,2018-08-07,214085.0
867,2018-08-08,96268.0
868,2018-08-09,348379.0
869,2018-08-10,-14700.0
870,2018-08-13,-6550.0
871,2018-08-14,-24605.0
872,2018-08-15,-78851.0
873,2018-08-16,154267.0
874,2018-08-17,3200.0
875,2018-08-20,400853.0
876,2018-08-21,182593.0
877,2018-08-22,194345.0
878,2018-08-23,90194.0
879,2018-08-24,-23500.0
880,2018-08-27,93974.0
881,2018-08-28,61283.0
882,2018-08-29,179722.0
883,2018-08-30,46298.0
884,2018-08-31,290700.0
885,2018-09-03,-17736.0
886,2018-09-04,104052.0
887,2018-09-05,-235934.0
888,2018-09-06,102187.0
889,2018-09-07,-500.0
890,2018-09-10,-26806.0
891,2018-09-11,-39460.0
892,2018-09-12,-75537.0
893,2018-09-13,220932.0
894,2018-09-14,163100.0
895,2018-09-17,-6111.0
896,2018-09-18,169099.0
897,2018-09-19,77859.0
898,2018-09-20,365795.0
899,2018-09-26,143981.0
900,2018-09-27,276013.0
901,2018-09-28,70100.0
902,2018-10-08,-730785.0
903,2018-10-09,-222659.0
904,2018-10-10,-114888.0
905,2018-10-11,-216825.0
906,2018-10-12,61900.0
907,2018-10-15,-130997.0
908,2018-10-18,-75484.0
909,2018-10-19,360700.0
910,2018-10-22,-81602.0
911,2018-10-23,29523.0
912,2018-10-24,222872.0
913,2018-10-25,-256585.0
914,2018-10-26,-80900.0
915,2018-10-29,273244.0
916,2018-10-30,131827.0
917,2018-10-31,457319.0
918,2018-11-01,576062.0
919,2018-11-02,1132200.0
920,2018-11-05,67823.0
921,2018-11-06,-54746.0
922,2018-11-07,184160.0
923,2018-11-08,343972.0
924,2018-11-09,8200.0
925,2018-11-12,95081.0
926,2018-11-13,137716.0
927,2018-11-14,-45887.0
928,2018-11-15,246432.0
929,2018-11-16,105700.0
930,2018-11-19,133956.0
931,2018-11-20,-189758.0
932,2018-11-21,59124.0
933,2018-11-22,-36060.0
934,2018-11-23,-7400.0
935,2018-11-26,183579.0
936,2018-11-27,36746.0
937,2018-11-28,206759.0
938,2018-11-29,146940.0
939,2018-11-30,425200.0
940,2018-12-03,890084.0
941,2018-12-04,345790.0
942,2018-12-05,120165.0
943,2018-12-06,-246469.0
944,2018-12-07,-35400.0
945,2018-12-10,-159483.0
946,2018-12-11,16056.0
947,2018-12-12,132986.0
948,2018-12-13,365032.0
949,2018-12-14,-30100.0
950,2018-12-17,118210.0
951,2018-12-18,-152641.0
952,2018-12-19,-11425.0
953,2018-12-20,-82410.0
954,2018-12-21,74900.0
955,2018-12-27,114423.0
956,2018-12-28,228000.0
957,2019-01-02,72519.0
958,2019-01-03,74070.0
959,2019-01-04,-35000.0
960,2019-01-07,107395.0
961,2019-01-08,117683.0
962,2019-01-09,401757.0
963,2019-01-10,99329.0
964,2019-01-11,295900.0
965,2019-01-14,-110090.0
966,2019-01-15,310256.0
967,2019-01-16,224645.0
968,2019-01-17,169531.0
969,2019-01-18,533700.0
970,2019-01-21,108001.0
971,2019-01-22,-65211.0
972,2019-01-23,140017.0
973,2019-01-24,158478.0
974,2019-01-25,222700.0
975,2019-01-28,234992.0
