,date,value
417,2018-09-13,66006.0
418,2018-09-14,129500.0
419,2018-09-17,86092.0
420,2018-09-18,39868.0
421,2018-09-19,15940.0
422,2018-09-20,131540.0
423,2018-09-26,60401.0
424,2018-09-27,39384.0
425,2018-09-28,105300.0
426,2018-10-08,-229625.0
427,2018-10-09,-68817.0
428,2018-10-10,-34845.0
429,2018-10-11,-134863.0
430,2018-10-12,64000.0
431,2018-10-15,32845.0
432,2018-10-18,28318.0
433,2018-10-19,92700.0
434,2018-10-22,34088.0
435,2018-10-23,-53438.0
436,2018-10-24,-59849.0
437,2018-10-25,-80658.0
438,2018-10-26,-75100.0
439,2018-10-29,17068.0
440,2018-10-30,-60545.0
441,2018-10-31,144890.0
442,2018-11-01,292865.0
443,2018-11-02,657900.0
444,2018-11-05,50927.0
445,2018-11-06,-95279.0
446,2018-11-07,45121.0
447,2018-11-08,65165.0
448,2018-11-09,30200.0
449,2018-11-12,48097.0
450,2018-11-13,129680.0
451,2018-11-14,-19374.0
452,2018-11-15,35195.0
453,2018-11-16,121200.0
454,2018-11-19,57462.0
455,2018-11-20,-91743.0
456,2018-11-21,68655.0
457,2018-11-22,-1558.0
458,2018-11-23,-67000.0
459,2018-11-26,83730.0
460,2018-11-27,5347.0
461,2018-11-28,80884.0
462,2018-11-29,-18180.0
463,2018-11-30,167700.0
464,2018-12-03,371854.0
465,2018-12-04,110505.0
466,2018-12-05,-6317.0
467,2018-12-06,-153263.0
468,2018-12-07,11000.0
469,2018-12-10,4273.0
470,2018-12-11,36559.0
471,2018-12-12,14371.0
472,2018-12-13,324091.0
473,2018-12-14,-64800.0
474,2018-12-17,34915.0
475,2018-12-18,-125215.0
476,2018-12-19,-40745.0
477,2018-12-20,-14282.0
478,2018-12-21,-60100.0
479,2018-12-27,-45079.0
480,2018-12-28,19200.0
481,2019-01-02,-19247.0
482,2019-01-03,26220.0
483,2019-01-04,81300.0
484,2019-01-07,78986.0
485,2019-01-08,44497.0
486,2019-01-09,297950.0
487,2019-01-10,89290.0
488,2019-01-11,153600.0
489,2019-01-14,-38758.0
490,2019-01-15,234690.0
491,2019-01-16,55085.0
492,2019-01-17,111018.0
493,2019-01-18,350600.0
494,2019-01-21,243517.0
495,2019-01-22,-45857.0
496,2019-01-23,66913.0
497,2019-01-24,117029.0
498,2019-01-25,152900.0
499,2019-01-28,284162.0
500,2019-01-29,120682.0
501,2019-01-30,106020.0
502,2019-01-31,348405.0
503,2019-02-01,293300.0
504,2019-02-11,331057.0
505,2019-02-12,291486.0
506,2019-02-13,356787.0
507,2019-02-14,274786.0
508,2019-02-15,169000.0
509,2019-02-18,278194.0
510,2019-02-19,46713.0
511,2019-02-20,194999.0
512,2019-02-21,93148.0
513,2019-02-22,261000.0
514,2019-02-25,202604.0
515,2019-02-26,131905.0
516,2019-02-27,204188.0
517,2019-02-28,165270.0
518,2019-03-01,215600.0
519,2019-03-04,456360.0
520,2019-03-05,251123.0
521,2019-03-06,26422.0
522,2019-03-07,-123562.0
523,2019-03-08,119900.0
524,2019-03-11,-101858.0
525,2019-03-12,39467.0
526,2019-03-13,-171963.0
527,2019-03-14,139313.0
528,2019-03-15,46800.0
529,2019-03-18,37775.0
530,2019-03-19,-142737.0
531,2019-03-20,-84138.0
532,2019-03-21,22791.0
533,2019-03-22,-102300.0
534,2019-03-25,-308149.0
535,2019-03-26,13889.0
536,2019-03-27,-49384.0
537,2019-03-28,-23210.0
538,2019-03-29,466700.0
539,2019-04-01,312448.0
540,2019-04-02,-23031.0
541,2019-04-03,144227.0
542,2019-04-04,-114156.0
543,2019-04-08,-210923.0
544,2019-04-09,35360.0
545,2019-04-10,-277501.0
546,2019-04-11,-221540.0
547,2019-04-12,-20800.0
548,2019-04-15,-109511.0
549,2019-04-16,188782.0
550,2019-04-17,-141993.0
551,2019-04-23,-269764.0
552,2019-04-24,-98319.0
553,2019-04-25,-89996.0
554,2019-04-26,100300.0
555,2019-04-29,95521.0
556,2019-04-30,9093.0
557,2019-05-06,-211604.0
558,2019-05-07,123659.0
559,2019-05-08,41228.0
560,2019-05-09,-119498.0
561,2019-05-14,-358853.0
562,2019-05-15,78362.0
563,2019-05-16,-58609.0
564,2019-05-17,-195000.0
565,2019-05-20,-79495.0
566,2019-05-21,-154332.0
567,2019-05-22,-314321.0
568,2019-05-23,-252815.0
569,2019-05-24,-165200.0
570,2019-05-27,-61949.0
571,2019-05-28,155890.0
572,2019-05-29,-35239.0
573,2019-05-30,-70886.0
574,2019-05-31,5500.0
575,2019-06-03,62207.0
576,2019-06-04,3608.0
577,2019-06-05,86087.0
578,2019-06-06,-30917.0
579,2019-06-10,309637.0
580,2019-06-11,338094.0
581,2019-06-12,14150.0
582,2019-06-13,3969.0
583,2019-06-14,-120300.0
584,2019-06-17,8689.0
585,2019-06-18,73661.0
586,2019-06-19,291600.0
587,2019-06-20,379448.0
588,2019-06-21,405700.0
589,2019-06-24,-102810.0
590,2019-06-25,-79854.0
591,2019-06-26,-13733.0
592,2019-06-27,304295.0
593,2019-07-02,176942.0
594,2019-07-03,-40363.0
595,2019-07-04,14534.0
596,2019-07-05,67200.0
597,2019-07-08,-86857.0
598,2019-07-09,-57736.0
599,2019-07-10,11988.0
600,2019-07-11,70716.0
601,2019-07-12,78600.0
602,2019-07-15,81100.0
603,2019-07-16,42200.65
604,2019-07-17,91921.29
605,2019-07-18,33030.26
606,2019-07-19,203609.78
607,2019-07-22,110656.03
608,2019-07-23,-55376.85
609,2019-07-24,103488.22
610,2019-07-25,40774.99
611,2019-07-26,-35545.29
612,2019-07-29,168907.29
613,2019-07-30,299910.06
614,2019-07-31,14154.88
615,2019-08-01,28249.6
616,2019-08-02,-198436.2
617,2019-08-05,-89445.05
618,2019-08-06,44187.24
619,2019-08-07,-48174.46
620,2019-08-08,178081.38
621,2019-08-09,162712.08
622,2019-08-12,212156.49
623,2019-08-13,-51293.09
624,2019-08-14,190262.38
625,2019-08-15,102987.79
626,2019-08-16,25384.27
627,2019-08-19,462151.57
628,2019-08-20,-47130.55
629,2019-08-21,89125.94
630,2019-08-22,126882.6
631,2019-08-23,144633.14
632,2019-08-26,-53020.51
633,2019-08-27,439413.28
634,2019-08-28,-30324.69
635,2019-08-29,19979.5
636,2019-08-30,282451.28
637,2019-09-02,263126.58
638,2019-09-03,-80526.34
639,2019-09-04,61832.88
640,2019-09-05,397199.71
641,2019-09-06,327083.57
642,2019-09-09,194146.51
643,2019-09-10,60706.21
644,2019-09-11,91334.15
645,2019-09-12,104866.94
646,2019-09-16,74006.3
647,2019-09-17,42250.33
648,2019-09-18,187957.21
649,2019-09-19,263334.36
650,2019-09-20,968003.77
651,2019-09-23,100542.63
652,2019-09-24,215695.05
653,2019-09-25,121509.28
654,2019-09-26,128917.21
655,2019-09-27,92484.61
656,2019-09-30,-23152.19
657,2019-10-08,178682.21
658,2019-10-09,-3680.17
659,2019-10-10,26639.22
660,2019-10-11,144290.99
661,2019-10-14,244711.77
662,2019-10-15,133992.09
663,2019-10-16,240694.53
664,2019-10-17,195752.35
665,2019-10-18,78069.66
666,2019-10-21,99697.61
667,2019-10-22,12162.75
668,2019-10-23,-14799.95
669,2019-10-24,148437.51
670,2019-10-25,198131.21
671,2019-10-28,170462.3
672,2019-10-29,197642.28
673,2019-10-30,276056.13
674,2019-10-31,486236.28
675,2019-11-01,489012.74
676,2019-11-04,206519.31
677,2019-11-05,262357.95
678,2019-11-06,48478.21
679,2019-11-07,225209.47
680,2019-11-08,260361.49
681,2019-11-11,134819.25
682,2019-11-12,66939.38
683,2019-11-13,55317.03
684,2019-11-14,199809.91
685,2019-11-15,165501.23
686,2019-11-18,223493.05
687,2019-11-19,233507.91
688,2019-11-20,166146.29
689,2019-11-21,185301.2
690,2019-11-22,202284.94
691,2019-11-25,272909.73
692,2019-11-26,1211786.11
693,2019-11-27,255906.06
694,2019-11-28,185026.64
695,2019-11-29,180491.39
696,2019-12-02,164630.57
697,2019-12-03,287505.67
698,2019-12-04,443920.92
699,2019-12-05,512732.55
700,2019-12-06,305318.52
701,2019-12-09,157941.87
702,2019-12-10,181361.66
703,2019-12-11,172357.89
704,2019-12-12,331511.51
705,2019-12-13,356274.77
706,2019-12-16,193946.88
707,2019-12-17,469693.0
708,2019-12-18,309874.16
709,2019-12-19,237741.88
710,2019-12-20,221565.99
711,2019-12-23,171677.37
712,2019-12-27,234896.58
713,2019-12-30,406983.35
714,2019-12-31,55260.72
715,2020-01-02,568217.87
716,2020-01-03,251725.67
717,2020-01-06,461460.86
718,2020-01-07,374747.12
719,2020-01-08,300115.98
720,2020-01-09,545732.1
721,2020-01-10,268419.06
722,2020-01-13,581773.86
723,2020-01-14,229901.83
724,2020-01-15,265717.63
725,2020-01-16,345212.9
726,2020-01-17,285987.29
727,2020-01-20,422374.73
728,2020-01-21,-162621.17
729,2020-01-22,153610.66
730,2020-01-23,-429763.99
731,2020-02-03,491726.53
732,2020-02-04,665555.56
733,2020-02-05,200804.72
734,2020-02-06,605700.08
735,2020-02-07,-88458.19
736,2020-02-10,-47203.84
737,2020-02-11,32148.36
738,2020-02-12,171392.11
739,2020-02-13,153692.54
740,2020-02-14,342001.27
741,2020-02-17,391476.16
742,2020-02-18,-29540.03
743,2020-02-19,299417.7
744,2020-02-20,464287.9
745,2020-02-21,273623.63
746,2020-02-24,-225552.06
747,2020-02-25,17762.92
748,2020-02-26,-350356.24
749,2020-02-27,-7145.64
750,2020-02-28,-10157.66
751,2020-03-02,284631.35
752,2020-03-03,51866.46
753,2020-03-04,-90643.88
754,2020-03-05,221271.42
755,2020-03-06,98084.23
756,2020-03-09,-349464.89
757,2020-03-10,378333.73
758,2020-03-11,-612722.01
759,2020-03-12,-52515.06
760,2020-03-13,-343738.72
761,2020-03-16,-393908.41
762,2020-03-17,-209979.26
763,2020-03-18,-270538.39
764,2020-03-19,-421814.91
765,2020-03-20,-127154.55
766,2020-03-23,-127817.4
767,2020-03-24,149567.76
768,2020-03-25,187946.26
769,2020-03-26,-18083.0
770,2020-03-27,183337.93
771,2020-03-30,66110.89
772,2020-03-31,195412.05
773,2020-04-01,446937.76
774,2020-04-02,298773.42
775,2020-04-03,-180832.6
776,2020-04-07,735221.69
777,2020-04-08,-68353.53
778,2020-04-14,1066675.94
779,2020-04-15,338364.85
780,2020-04-16,287190.9
781,2020-04-17,458650.23
782,2020-04-20,173696.7
783,2020-04-21,-59806.44
784,2020-04-22,147191.57
785,2020-04-23,-2212.88
786,2020-04-24,251732.92
787,2020-04-27,286264.02
788,2020-04-28,186849.72
789,2020-05-06,450259.01
790,2020-05-07,-96180.74
791,2020-05-08,450121.67
792,2020-05-11,252652.05
793,2020-05-12,207303.72
794,2020-05-13,74001.77
795,2020-05-14,118601.35
796,2020-05-15,213213.99
797,2020-05-18,154344.26
798,2020-05-19,345095.8
799,2020-05-20,177811.19
800,2020-05-21,50487.74
801,2020-05-22,47378.09
802,2020-05-25,154977.71
803,2020-05-26,352167.61
804,2020-05-27,1797.15
805,2020-05-28,98292.5
806,2020-05-29,534147.99
807,2020-06-01,730738.94
808,2020-06-02,-111593.3
809,2020-06-03,443177.78
810,2020-06-04,301598.91
811,2020-06-05,198608.02
812,2020-06-08,-28430.96
813,2020-06-09,278883.97
814,2020-06-10,242043.68
815,2020-06-11,268876.1
816,2020-06-12,109800.49
817,2020-06-15,184907.07
818,2020-06-16,271535.9
819,2020-06-17,-166750.5
820,2020-06-18,244454.03
821,2020-06-19,972132.05
822,2020-06-22,176720.38
823,2020-06-23,-916.35
824,2020-06-24,118031.57
825,2020-06-29,95281.58
826,2020-07-02,717027.17
827,2020-07-03,631912.2
828,2020-07-06,973880.06
829,2020-07-07,424854.98
830,2020-07-08,218894.84
831,2020-07-09,600889.77
832,2020-07-10,-142201.58
833,2020-07-13,493774.97
834,2020-07-14,-1109978.55
835,2020-07-15,3904.72
836,2020-07-16,-386903.52
837,2020-07-17,182266.85
838,2020-07-20,-695899.32
839,2020-07-21,186888.62
840,2020-07-22,724208.26
841,2020-07-23,69765.61
842,2020-07-24,-602693.77
843,2020-07-27,336792.06
844,2020-07-28,263110.18
845,2020-07-29,861267.69
846,2020-07-30,-370255.66
847,2020-07-31,204110.56
848,2020-08-03,316307.3
849,2020-08-04,-76061.2
850,2020-08-05,244971.89
851,2020-08-06,-71405.06
852,2020-08-07,186845.0
853,2020-08-10,-24174.51
854,2020-08-11,310564.86
855,2020-08-12,-144537.06
856,2020-08-13,-402.67
857,2020-08-14,423031.56
858,2020-08-17,271099.8
859,2020-08-18,8893.03
860,2020-08-19,-366042.7
861,2020-08-20,259309.42
862,2020-08-21,294604.73
863,2020-08-24,350414.88
864,2020-08-25,34468.59
865,2020-08-26,-42263.48
866,2020-08-27,220250.51
867,2020-08-28,623029.3
868,2020-08-31,-339871.24
869,2020-09-01,274277.18
870,2020-09-02,47475.96
871,2020-09-03,-91169.78
872,2020-09-04,-210963.4
873,2020-09-07,-230348.6
874,2020-09-08,483783.44
875,2020-09-09,-89315.18
876,2020-09-10,292453.95
877,2020-09-11,337332.53
878,2020-09-14,46360.28
879,2020-09-15,407635.14
880,2020-09-16,-54250.67
881,2020-09-17,387422.26
882,2020-09-18,482139.29
883,2020-09-21,-240454.26
884,2020-09-22,68143.65
885,2020-09-23,-97801.9
886,2020-09-24,-543497.08
887,2020-09-25,67012.24
888,2020-09-28,88199.48
889,2020-09-29,389176.81
890,2020-09-30,-71492.25
891,2020-10-09,1025613.71
892,2020-10-12,771901.14
893,2020-10-13,0.0
894,2020-10-14,-48905.5
895,2020-10-15,31839.5
896,2020-10-16,58156.45
897,2020-10-19,-220117.97
898,2020-10-20,206120.31
899,2020-10-21,-409236.78
900,2020-10-22,-111898.98
901,2020-10-27,-47281.08
902,2020-10-28,90744.95
903,2020-10-29,194448.69
904,2020-10-30,-76133.19
905,2020-11-02,341991.6
906,2020-11-03,95429.68
907,2020-11-04,97349.77
908,2020-11-05,705683.68
909,2020-11-06,136091.32
910,2020-11-09,1288377.59
911,2020-11-10,-530412.12
912,2020-11-11,-250244.42
913,2020-11-12,218212.86
914,2020-11-13,-31595.27
915,2020-11-16,-16454.98
916,2020-11-17,-45137.43
917,2020-11-18,36545.95
918,2020-11-19,11553.64
919,2020-11-20,227772.32
920,2020-11-23,446064.67
921,2020-11-24,180953.23
922,2020-11-25,-148472.33
923,2020-11-26,397922.46
924,2020-11-27,186922.69
925,2020-11-30,528937.25
926,2020-12-01,755245.59
927,2020-12-02,-215113.47
928,2020-12-03,130641.87
929,2020-12-04,203755.1
930,2020-12-07,-102310.79
931,2020-12-08,359063.46
932,2020-12-09,312440.69
933,2020-12-10,108732.68
934,2020-12-11,-146002.12
935,2020-12-14,289583.65
936,2020-12-15,58499.19
937,2020-12-16,32153.23
938,2020-12-17,505348.0
939,2020-12-18,-131116.48
940,2020-12-21,653284.38
941,2020-12-22,-178333.27
942,2020-12-23,309358.93
943,2020-12-28,193833.89
944,2020-12-29,432609.06
945,2020-12-30,712033.94
946,2020-12-31,305139.9
947,2021-01-04,237705.32
948,2021-01-05,-40616.56
949,2021-01-06,-8106.98
950,2021-01-07,331113.39
951,2021-01-08,1143091.4
952,2021-01-11,326872.88
953,2021-01-12,630173.18
954,2021-01-13,479631.34
955,2021-01-14,453737.57
956,2021-01-15,270106.84
957,2021-01-18,377016.5
958,2021-01-19,133897.13
959,2021-01-20,630536.1
960,2021-01-21,451221.08
961,2021-01-22,28364.34
962,2021-01-25,103018.41
963,2021-01-26,91616.56
964,2021-01-27,149416.17
965,2021-01-28,-116153.66
966,2021-01-29,373139.65
967,2021-02-01,198000.66
968,2021-02-02,454231.8
969,2021-02-03,439273.58
970,2021-02-04,720152.65
971,2021-02-05,712037.3
972,2021-02-08,684769.43
973,2021-02-09,277634.71
974,2021-02-10,167745.98
975,2021-02-18,398692.97
976,2021-02-19,936752.84
977,2021-02-22,83832.39
978,2021-02-23,-16194.72
979,2021-02-24,65218.56
980,2021-02-25,-23032.97
981,2021-02-26,110174.05
982,2021-03-01,434442.84
