,date,open,close,high,low,volume,volume_value,amplitude,volatility_ratio,volatility_price,change_rate
0,1999-01-04,2945.24,2888.09,2945.97,2887.22,1637611,1121554944.0,1.99,-2.08,-61.23,0.01
1,1999-01-05,2882.22,2860.4,2882.22,2823.63,2271514,1530312960.0,2.03,-0.96,-27.69,0.01
2,1999-01-06,2861.47,2892.48,2916.81,2861.47,2149262,1517388032.0,1.93,1.12,32.08,0.01
3,1999-01-07,2890.05,2913.12,2946.16,2879.29,2914776,1889901952.0,2.31,0.71,20.64,0.01
4,1999-01-08,2914.18,2981.13,2984.45,2914.18,3600099,2773872128.0,2.41,2.33,68.01,0.02
5,1999-01-11,2983.02,2973.43,2987.26,2945.59,3924624,2835440128.0,1.4,-0.26,-7.7,0.02
6,1999-01-12,2970.07,2932.3,2970.07,2929.17,3389406,2570959104.0,1.38,-1.38,-41.13,0.02
7,1999-01-13,2920.96,2928.97,2950.2,2906.85,3344106,2445833984.0,1.48,-0.11,-3.33,0.01
8,1999-01-14,2925.47,2930.73,2958.0,2916.53,2761737,2160963072.0,1.42,0.06,1.76,0.01
9,1999-01-15,2932.21,2903.9,2939.94,2899.17,3395513,2566080000.0,1.39,-0.92,-26.83,0.02
10,1999-01-18,2901.1,2960.16,2961.69,2882.25,3812982,3002074112.0,2.74,1.94,56.26,0.02
11,1999-01-19,2968.44,2966.67,2982.48,2942.05,3575308,3178042112.0,1.37,0.22,6.51,0.02
12,1999-01-20,2967.72,2939.91,2986.32,2933.12,3287009,2398426112.0,1.79,-0.9,-26.76,0.01
13,1999-01-21,2931.5,2954.02,2955.63,2923.92,3761621,2552780032.0,1.08,0.48,14.11,0.02
14,1999-01-22,2961.6,2972.79,2986.31,2953.61,3986286,3001444096.0,1.11,0.64,18.77,0.02
15,1999-01-25,2979.02,2934.34,2985.77,2931.14,6260379,3160227072.0,1.84,-1.29,-38.45,0.03
16,1999-01-26,2924.52,2909.66,2938.28,2896.94,4966000,2474189056.0,1.41,-0.84,-24.68,0.02
